epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
43,23,4,15,103.39,153.92,200.89,4,44.98,1,2,5
44,23,6,15,103.39,153.92,200.89,4,46.05,0,0,6
45,22,5,15,103.54,154.10,200.93,4,47.12,0,1,6
46,23,2,15,104.24,154.70,200.11,5,48.18,1,0,8
47,22,4,15,104.35,155.06,199.26,5,49.25,0,1,4
48,23,1,15,104.25,155.47,198.43,5,50.32,1,0,7
49,23,4,15,104.25,155.47,198.43,5,51.38,0,0,3
50,23,4,15,104.25,155.47,198.43,5,52.45,0,0,5
51,25,2,15,104.56,155.78,199.25,5,53.52,2,0,7
52,26,2,15,104.54,155.53,199.32,5,54.58,1,0,5
53,27,5,15,104.27,155.74,199.84,5,55.65,1,0,5
54,27,4,15,104.27,155.74,199.84,5,56.72,0,0,6
55,28,3,15,105.06,156.50,199.25,6,57.78,1,0,5
56,28,7,15,105.06,156.50,199.25,6,58.85,0,0,2
57,26,6,15,105.74,156.96,199.89,6,59.92,0,2,10
58,26,2,15,106.12,157.21,199.57,7,60.98,1,1,6
59,26,2,15,106.12,157.21,199.57,7,62.05,0,0,6
60,27,1,15,106.41,157.29,200.42,7,63.12,1,0,8
61,27,4,15,106.41,157.29,200.42,7,64.18,0,0,1
62,27,0,15,107.31,157.97,199.77,7,65.25,1,1,8
63,27,5,15,107.31,157.97,199.77,7,66.32,0,0,3
64,28,2,15,106.87,157.95,199.25,7,67.38,1,0,6
65,27,5,15,106.46,157.96,200.53,7,68.45,1,2,5
66,27,3,15,106.30,157.50,200.35,7,69.52,1,1,6
67,26,2,15,105.90,157.44,200.64,7,70.58,0,1,6
68,26,6,15,105.90,157.44,200.64,7,71.65,0,0,3
69,26,7,15,105.90,157.44,200.64,7,72.72,0,0,5
70,25,7,15,106.09,158.03,201.28,7,73.78,0,1,5
71,26,6,15,107.19,159.76,201.34,7,74.85,1,0,5
72,24,7,15,108.07,159.51,201.79,7,75.92,0,2,6
73,25,4,15,108.38,158.50,202.18,7,76.98,1,0,8
74,26,4,15,108.17,157.01,202.52,7,78.05,1,0,6
75,26,5,15,108.17,157.01,202.52,7,79.12,0,0,5
76,25,5,15,108.50,157.29,202.62,7,80.18,0,1,5
77,25,3,15,108.50,157.29,202.62,7,81.25,0,0,7
78,25,3,15,108.50,157.29,202.62,7,82.32,0,0,3
79,24,3,15,108.77,157.16,202.01,7,83.38,0,1,6
80,25,5,15,110.19,159.62,201.30,8,84.45,1,0,5
81,25,5,15,109.73,158.90,202.17,8,85.52,1,1,4
82,24,4,15,109.48,159.65,202.25,8,86.58,1,2,7
83,25,3,15,108.65,159.77,201.95,8,87.90,2,1,6
84,25,4,15,108.65,159.77,201.95,8,88.98,0,0,5
85,24,7,15,108.75,160.72,202.39,8,90.05,0,1,4
86,26,3,15,111.18,164.58,201.43,9,91.12,3,1,8
87,26,7,15,111.18,164.58,201.43,9,92.18,0,0,2
88,28,6,15,113.76,167.36,199.44,9,93.25,2,0,8
89,28,1,15,114.77,170.40,198.28,10,94.32,1,1,10
90,26,1,15,115.81,172.37,198.15,10,95.38,0,2,4
91,26,2,15,115.81,172.37,198.15,10,96.45,0,0,2
92,26,4,15,115.81,172.37,198.15,10,97.52,0,0,5
93,24,4,15,116.17,173.48,197.59,10,98.58,0,2,3
94,22,5,15,116.06,173.21,197.25,10,99.65,0,2,7
95,22,0,15,116.06,173.21,197.25,10,100.72,0,0,8
96,24,0,15,115.80,172.82,198.50,10,101.78,2,0,7
97,23,3,15,116.90,173.84,197.67,10,102.85,0,1,1
98,23,4,15,116.90,173.84,197.67,10,103.92,0,0,6
99,24,3,15,117.32,174.76,198.58,10,104.98,2,1,4
100,23,3,15,116.97,174.92,199.74,10,106.05,0,1,6
101,23,6,15,116.97,174.92,199.74,10,107.12,0,0,4
102,23,2,15,116.97,174.92,199.74,10,108.18,0,0,9
103,22,2,15,117.87,175.55,199.12,10,109.25,0,1,3
104,23,4,15,117.20,172.29,199.29,10,110.32,1,0,5
105,25,2,15,118.97,174.33,198.13,10,111.38,2,0,6
106,26,1,15,120.00,176.35,196.21,11,112.45,1,0,6
107,26,4,15,120.00,176.35,196.21,11,113.52,0,0,5
108,25,2,15,120.12,175.87,195.14,11,114.58,0,1,6
109,24,4,15,120.59,176.50,195.53,11,115.65,0,1,5
110,24,2,15,122.21,177.98,195.38,11,116.72,1,1,6
111,26,3,15,124.21,182.28,194.76,11,117.78,2,0,3
112,27,1,15,123.85,182.21,194.63,11,118.85,1,0,7
113,27,1,15,123.85,182.21,194.63,11,119.92,0,0,5
114,26,4,15,124.66,184.61,194.00,11,120.98,0,1,4
115,25,4,15,124.91,187.62,194.25,11,122.05,1,2,4
116,24,6,15,125.36,188.79,193.07,11,123.12,0,1,4
117,25,2,15,126.56,189.60,193.20,11,124.18,1,0,9
118,24,5,15,127.56,193.31,192.80,11,125.25,0,1,2
119,26,4,15,130.72,201.79,184.11,14,126.32,3,1,11
120,25,6,15,130.36,199.68,184.59,14,127.38,0,1,2
121,24,7,15,131.25,201.39,183.18,14,128.45,0,1,6
122,23,8,15,130.68,200.63,183.13,14,129.52,0,1,4
123,24,2,15,128.96,199.45,183.55,14,130.58,1,0,7
124,26,5,15,128.34,200.06,183.84,14,131.65,2,0,7
125,27,3,15,128.88,200.73,183.85,14,132.72,1,0,7
126,26,5,15,129.43,201.51,183.57,14,133.78,0,1,2
127,28,2,15,131.49,201.61,184.23,14,134.85,2,0,9
128,28,1,15,131.49,201.61,184.23,14,135.92,0,0,6
129,27,2,15,131.40,201.94,184.33,14,136.98,0,1,2
130,27,3,15,131.40,201.94,184.33,14,138.05,0,0,7
131,26,0,15,132.61,203.93,183.73,14,115.02,0,1,6
132,26,3,15,132.61,203.93,183.73,14,116.08,0,0,4
133,27,2,15,133.44,205.29,183.15,14,117.15,2,1,7
134,27,3,15,133.44,205.29,183.15,14,118.22,0,0,3
135,28,2,15,133.82,207.15,183.15,14,119.28,1,0,8
136,29,2,15,133.99,208.13,182.49,14,120.35,1,0,4
137,28,4,15,133.57,207.46,183.71,14,121.42,0,1,3
138,27,2,15,133.17,206.73,184.40,14,122.48,0,1,7
139,27,2,15,133.17,206.73,184.40,14,123.55,0,0,4
140,28,4,15,133.46,208.01,184.70,14,124.62,1,0,6
141,26,2,15,134.54,208.66,184.16,14,112.57,0,2,9
142,25,2,15,136.20,210.60,183.58,14,113.63,0,1,4
143,25,7,15,136.20,210.60,183.58,14,114.70,0,0,3
144,26,4,15,136.62,209.88,183.65,14,115.77,2,1,6
145,25,8,15,136.22,209.28,185.32,14,116.83,0,1,3
146,24,6,15,138.18,210.82,184.99,14,117.90,0,1,8
147,24,6,15,138.18,210.82,184.99,14,118.97,0,0,3
148,24,9,15,138.18,210.82,184.99,14,120.03,0,0,3
149,25,7,15,138.69,212.68,184.42,14,121.10,1,0,8
150,25,9,15,138.69,212.68,184.42,14,122.17,0,0,1
151,27,9,15,139.65,214.92,182.31,14,123.23,2,0,6
152,25,9,15,142.03,216.92,183.64,14,74.95,1,3,7
153,23,7,15,142.03,216.97,184.90,14,76.02,0,2,5
154,23,10,15,140.27,215.13,185.45,14,77.08,1,1,5
155,23,7,15,138.31,214.60,188.36,14,78.15,1,1,6
156,23,7,15,138.31,214.60,188.36,14,79.22,0,0,2
157,22,8,15,137.48,214.66,187.71,14,80.28,0,1,3
158,22,7,15,137.50,213.09,188.50,14,81.35,1,1,8
159,23,4,15,135.64,212.74,189.65,14,82.42,1,0,8
160,23,4,15,135.57,214.42,187.62,15,83.48,1,1,5
161,24,6,15,136.04,213.21,188.52,15,84.55,2,1,6
162,24,4,15,133.79,212.87,189.74,15,85.62,1,1,5
163,25,5,15,134.11,212.94,190.02,15,86.68,1,0,7
164,26,5,15,134.93,213.33,188.83,16,87.75,1,0,5
165,27,3,15,136.14,214.05,186.77,16,88.00,2,1,8
166,26,2,15,136.36,213.44,186.44,16,89.07,0,1,6
167,26,6,15,136.17,214.79,186.72,16,90.13,1,1,5
168,27,2,15,136.64,216.25,187.02,16,91.20,1,0,9
169,27,2,15,136.64,216.25,187.02,16,92.27,0,0,6
170,26,6,15,138.15,217.36,186.15,16,93.33,0,1,3
171,25,2,15,137.55,216.45,188.35,16,94.40,0,1,9
172,25,2,15,138.47,219.20,189.31,16,81.57,3,3,5
173,25,6,15,138.47,219.20,189.31,16,82.63,0,0,3
174,26,0,15,136.65,215.28,191.44,16,83.70,2,1,10
175,26,3,15,136.65,215.28,191.44,16,84.77,0,0,2
176,26,3,15,136.65,215.28,191.44,16,85.83,0,0,6
177,26,1,15,136.65,215.28,191.44,16,86.90,0,0,5
178,25,4,15,138.08,215.88,190.88,16,87.97,0,1,1
179,28,3,15,139.98,215.21,188.96,17,89.03,3,0,9
180,25,5,15,141.19,215.97,187.78,17,90.10,0,3,2
181,26,6,15,141.31,218.03,187.41,17,91.17,1,0,5
182,24,1,15,141.50,218.00,187.25,17,92.23,1,3,12
183,26,2,15,142.43,219.00,185.83,17,93.30,2,0,7
184,26,1,15,142.43,219.00,185.83,17,94.37,0,0,3
185,25,5,15,143.98,220.77,184.26,17,86.17,0,1,3
186,26,3,15,142.58,217.86,184.93,17,87.23,2,1,9
187,26,2,15,142.58,217.86,184.93,17,88.30,0,0,6
188,27,3,15,143.29,216.74,184.30,17,89.37,1,0,4
189,28,6,15,143.44,217.81,185.24,17,90.43,1,0,3
190,28,2,15,144.18,218.39,185.13,18,91.50,1,1,9
191,28,2,15,144.32,218.32,185.70,18,92.57,1,1,5
192,29,3,15,144.00,219.78,184.88,18,93.63,1,0,2
193,28,4,15,143.35,218.58,184.14,18,94.70,1,2,6
194,28,3,15,143.35,218.58,184.14,18,95.77,0,0,7
195,29,3,15,143.52,219.22,184.55,18,96.83,1,0,8
196,28,2,15,145.44,220.12,183.77,18,97.90,0,1,6
197,28,4,15,147.49,221.90,181.82,18,98.97,1,1,3
198,26,2,15,147.08,225.69,180.57,18,100.03,1,3,7
199,27,2,15,147.57,227.92,179.73,18,101.10,2,1,8
200,27,1,15,147.57,227.92,179.73,18,102.17,0,0,2
201,27,3,15,147.57,227.92,179.73,18,103.23,0,0,3
202,27,5,15,147.57,227.92,179.73,18,104.30,0,0,7
203,26,1,15,149.27,229.26,178.10,18,105.37,0,1,8
204,24,1,15,148.28,229.94,178.78,18,106.43,0,2,4
205,25,4,15,148.40,228.38,177.99,18,107.50,1,0,7
206,23,2,15,150.63,228.13,176.70,18,108.57,0,2,8
207,23,1,15,150.14,227.16,176.59,18,109.63,1,1,2
208,23,4,15,149.82,226.43,178.55,18,110.70,1,1,4
209,23,2,15,149.82,226.43,178.55,18,111.77,0,0,8
210,23,6,15,149.82,226.43,178.55,18,112.83,0,0,1
211,24,5,15,149.99,224.50,178.52,18,113.90,2,1,5
212,26,4,15,149.27,225.22,177.55,18,114.97,3,1,7
213,27,2,15,149.50,225.04,178.06,18,116.03,1,0,6
214,29,6,15,149.37,223.81,177.90,18,117.10,2,0,4
215,31,1,15,149.92,223.10,178.66,18,118.17,3,1,8
216,30,3,15,149.94,222.06,178.77,18,119.23,0,1,4
217,29,5,15,150.20,221.02,178.96,18,120.30,0,1,4
218,29,0,15,150.20,221.02,178.96,18,121.37,0,0,9
219,30,4,15,150.38,221.78,178.16,19,122.43,1,0,3
220,29,5,15,149.48,224.23,178.37,19,123.50,1,2,8
221,29,5,15,149.48,224.23,178.37,19,124.57,0,0,3
222,27,8,15,149.14,224.55,176.62,19,125.63,0,2,4
223,27,8,15,149.34,224.81,175.82,20,126.70,1,1,6
224,27,6,15,149.82,223.71,173.84,20,127.77,1,1,5
225,29,3,15,149.68,219.48,173.63,20,128.83,2,0,10
226,28,3,15,149.09,219.12,173.16,20,129.90,0,1,6
227,27,3,15,148.91,218.61,172.06,20,130.97,0,1,3
228,25,3,15,148.02,218.59,172.14,20,132.03,0,2,8
229,25,5,15,148.02,218.59,172.14,20,133.10,0,0,2
230,26,5,15,148.53,217.82,172.23,20,134.17,1,0,6
231,24,3,15,148.93,220.24,171.92,20,135.23,0,2,8
232,24,3,15,148.89,220.89,171.76,20,136.30,1,1,6
233,25,4,15,149.56,221.11,170.99,20,137.37,1,0,3
234,25,3,15,149.42,220.01,171.81,20,138.43,1,1,6
235,26,5,15,149.36,220.39,171.94,20,139.50,2,1,4
236,26,8,15,149.36,220.39,171.94,20,140.57,0,0,3
237,26,2,15,147.69,225.54,166.79,20,141.63,2,2,9
238,25,2,15,148.79,224.72,166.96,20,142.70,0,1,5
239,25,3,15,148.01,222.69,168.86,20,143.77,1,1,8
240,24,4,15,148.54,221.10,169.15,20,144.83,0,1,4
241,27,3,15,148.14,220.66,167.31,20,145.90,3,0,6
242,30,4,15,146.07,223.35,166.61,19,146.97,4,1,9
243,34,4,15,146.77,221.13,165.28,19,148.03,4,0,7
244,33,3,15,145.91,220.89,164.23,19,149.10,1,2,9
245,33,1,15,145.91,220.89,164.23,19,150.17,0,0,3
246,31,3,15,146.91,219.56,165.54,19,151.23,0,2,5
247,33,3,15,147.50,217.71,165.37,19,152.30,2,0,9
248,31,3,15,148.09,214.23,166.14,19,153.37,0,2,4
249,31,0,15,148.46,214.66,165.09,19,154.43,1,1,5
250,30,3,15,148.56,212.26,166.49,19,155.50,1,2,3
251,30,2,15,148.56,212.26,166.49,19,156.57,0,0,8
252,28,5,15,147.48,210.91,165.59,19,157.63,1,3,3
253,27,4,15,147.18,211.23,166.16,19,158.70,0,1,7
254,28,5,15,147.76,210.33,165.39,19,159.77,1,0,2
255,26,7,15,147.30,213.16,165.38,19,160.83,0,2,5
256,26,5,15,146.60,214.27,166.17,19,161.90,1,1,5
257,25,7,15,146.39,214.55,165.31,19,162.97,0,1,6
258,25,7,15,146.39,214.55,165.31,19,164.03,0,0,4
259,24,11,15,146.48,215.79,164.79,19,165.10,0,1,4
260,24,7,15,145.82,213.31,164.53,19,166.17,1,1,6
261,22,8,15,146.16,212.93,167.08,19,167.23,0,2,4
262,24,6,15,146.45,210.88,167.13,19,168.30,2,0,7
263,25,2,15,147.71,209.93,167.68,19,169.37,2,1,7
264,26,3,15,146.77,211.31,166.16,19,170.43,1,0,5
265,25,4,15,146.49,211.43,166.23,19,171.50,0,1,5
266,24,3,15,146.75,210.10,165.41,19,172.57,0,1,5
267,24,2,15,147.69,208.48,167.70,19,173.63,1,1,6
268,26,1,15,147.15,210.10,166.10,19,174.70,2,0,8
269,25,3,15,147.34,211.74,166.54,19,175.77,0,1,1
270,25,4,15,148.71,211.68,167.80,19,176.83,2,2,5
271,25,5,15,148.71,211.68,167.80,19,177.90,0,0,7
272,24,3,15,148.29,212.53,168.34,19,178.97,0,1,6
273,24,6,15,148.29,212.53,168.34,19,180.03,0,0,4
274,25,6,15,148.15,212.41,168.92,19,181.10,1,0,7
275,26,4,15,148.27,212.54,169.40,19,182.17,2,1,4
276,27,3,15,148.89,210.25,170.40,19,183.23,2,1,7
277,27,0,15,149.43,209.74,171.91,19,184.30,1,1,7
278,26,2,15,151.11,206.56,172.42,19,185.37,1,2,5
279,26,4,15,151.11,206.56,172.42,19,186.43,0,0,3
280,26,3,15,151.11,206.56,172.42,19,187.50,0,0,6
281,28,4,15,151.29,206.16,171.37,19,188.57,2,0,5
282,27,7,15,152.22,204.06,172.69,19,189.63,0,1,1
283,25,4,15,153.80,202.71,173.21,19,190.68,0,2,8
284,26,4,15,153.83,203.86,174.15,19,93.72,2,1,6
285,23,3,15,155.19,202.86,176.85,19,94.78,0,3,6
286,25,1,15,155.40,202.06,177.19,19,95.85,2,0,7
287,25,3,15,155.40,202.06,177.19,19,96.92,0,0,4
288,24,3,15,155.84,201.75,176.95,19,97.98,0,1,5
289,24,2,15,155.84,201.75,176.95,19,99.05,0,0,6
290,23,3,15,156.85,202.08,177.57,19,100.12,1,2,6
291,22,2,15,157.86,201.29,178.70,19,101.18,1,2,5
292,22,6,15,157.86,201.29,178.70,19,102.25,0,0,2
293,25,2,15,157.75,204.48,179.99,20,103.32,4,1,8
294,25,2,15,157.90,206.11,177.59,20,104.38,1,1,6
295,25,2,15,159.32,211.13,176.61,20,105.45,2,2,7
296,25,2,15,159.32,211.13,176.61,20,106.52,0,0,3
297,26,3,15,159.54,212.61,177.54,20,107.58,1,0,5
298,27,5,15,159.23,212.65,176.13,20,108.65,1,0,5
299,24,3,15,159.06,216.58,177.55,20,109.72,0,3,4
300,25,2,15,158.38,216.30,176.36,20,110.78,1,0,9
301,24,4,15,158.29,215.23,176.25,20,109.73,0,1,4
302,26,2,15,159.60,216.58,179.00,20,110.80,2,0,8
303,26,5,15,159.60,216.58,179.00,20,111.87,0,0,1
304,26,3,15,159.60,216.58,179.00,20,112.93,0,0,7
305,27,2,15,160.37,216.85,179.05,20,114.00,1,0,7
306,27,1,15,160.65,215.96,179.32,20,115.07,1,1,6
307,26,4,15,161.09,213.79,178.79,20,116.13,0,1,3
308,26,3,15,161.09,213.79,178.79,20,117.20,0,0,8
309,26,1,15,162.07,217.17,180.14,20,118.27,1,1,6
310,26,3,15,162.07,217.17,180.14,20,119.33,0,0,2
311,27,3,15,162.19,215.82,179.19,20,120.40,1,0,7
312,25,3,15,162.99,214.48,180.06,20,121.47,0,2,4
313,25,4,15,162.99,214.48,180.06,20,122.53,0,0,5
314,25,2,15,164.55,215.53,181.11,21,123.60,1,1,9
315,25,2,15,164.60,213.65,178.20,21,124.67,1,1,6
316,25,3,15,164.60,213.65,178.20,21,125.73,0,0,3
317,26,3,15,164.14,213.95,177.71,21,126.80,1,0,7
318,26,1,15,164.14,213.95,177.71,21,127.87,0,0,5
319,26,5,15,164.84,214.40,179.00,21,128.93,1,1,2
320,27,2,15,164.42,215.19,177.96,21,130.00,1,0,9
321,25,0,15,165.28,217.12,178.97,21,131.07,0,2,6
322,25,2,15,165.28,217.12,178.97,21,132.13,0,0,2
323,25,4,15,165.28,217.12,178.97,21,133.20,0,0,5
324,22,2,15,164.33,216.78,180.80,20,134.27,0,3,5
325,22,7,15,164.33,216.78,180.80,20,135.33,0,0,3
326,24,2,15,164.62,215.20,177.59,20,136.40,3,1,11
327,25,1,15,164.55,215.24,176.36,21,137.47,1,0,2
328,24,3,15,163.73,215.32,175.49,21,138.53,1,2,4
329,22,2,15,163.35,216.12,176.37,21,139.60,0,2,7
330,23,2,15,162.93,214.74,175.15,21,140.67,1,0,6
331,24,3,15,162.28,216.88,174.37,21,141.73,1,0,5
332,23,5,15,162.71,216.72,174.25,21,142.80,0,1,2
333,25,4,15,163.46,219.10,176.75,21,143.87,2,0,8
334,27,3,15,164.55,218.54,176.64,21,144.93,2,0,7
335,29,2,15,164.69,216.76,175.73,21,146.00,2,0,6
336,29,0,15,165.65,217.95,177.00,21,147.07,1,1,6
337,29,1,15,165.65,217.95,177.00,21,148.13,0,0,4
338,28,4,15,165.73,218.79,176.59,21,149.20,0,1,5
339,27,4,15,167.24,216.53,176.85,21,150.27,1,2,4
340,26,6,15,168.39,214.64,176.97,21,83.08,1,2,4
341,25,4,15,168.98,213.79,178.01,21,84.15,0,1,7
342,25,2,15,168.50,213.76,179.96,21,79.58,1,1,7
343,25,5,15,168.50,213.76,179.96,21,80.65,0,0,2
344,24,5,15,168.69,212.69,179.48,21,81.72,0,1,6
345,25,6,15,168.81,213.44,177.52,22,82.78,1,0,7
346,25,3,15,169.18,214.66,177.16,22,83.85,1,1,7
347,27,5,15,169.67,215.41,176.55,22,84.92,2,0,5
348,28,3,15,168.79,217.07,176.36,22,85.98,1,0,7
349,28,6,15,168.79,217.07,176.36,22,87.05,0,0,5
350,31,2,15,169.19,216.78,173.99,23,88.12,3,0,7
351,30,2,15,169.66,217.47,174.51,23,70.27,0,1,4
352,27,4,15,170.31,218.32,171.85,23,66.60,2,5,6
353,27,2,15,170.31,218.32,171.85,23,67.67,0,0,8
354,28,1,15,170.20,218.59,169.84,24,68.73,1,0,6
355,29,5,15,169.61,216.92,169.17,24,69.80,1,0,2
356,29,5,15,170.00,214.11,169.02,24,70.87,1,1,6
357,29,2,15,170.00,214.11,169.02,24,71.93,0,0,8
358,28,4,15,169.94,213.28,166.97,24,73.00,0,1,3
359,24,4,15,169.62,216.59,173.31,24,74.07,0,4,8
360,27,5,15,169.78,214.18,169.00,24,75.13,3,0,4
361,26,2,15,169.60,210.79,164.82,24,76.20,1,2,7
362,27,2,15,169.52,210.26,164.17,24,77.27,1,0,5
363,27,2,15,170.13,212.88,165.97,24,78.33,1,1,6
364,27,4,15,170.22,213.74,165.81,24,79.40,1,1,5
365,28,0,15,169.25,211.70,165.22,24,80.47,1,0,8
366,28,4,15,169.25,211.70,165.22,24,81.53,0,0,3
367,28,3,15,168.97,213.63,164.25,24,82.60,1,1,6
368,28,2,15,168.97,213.63,164.25,24,83.67,0,0,7
369,29,4,15,169.36,214.65,164.88,24,84.72,1,0,7
370,29,4,15,169.36,214.65,164.88,24,85.78,0,0,5
371,31,1,15,169.37,213.04,164.65,24,86.85,3,1,9
372,31,2,15,169.37,213.04,164.65,24,87.92,0,0,3
373,30,3,15,169.38,213.14,165.94,24,88.98,0,1,4
374,30,2,15,170.95,217.67,168.04,24,90.05,2,2,6
375,30,4,15,170.95,217.67,168.04,24,91.12,0,0,5
376,31,3,15,172.00,216.91,169.33,24,92.18,2,1,5
377,28,4,15,171.86,218.34,172.96,22,93.25,0,3,5
378,28,3,15,172.17,218.81,174.25,22,94.32,1,1,8
379,27,1,15,172.88,220.61,175.13,22,95.38,0,1,5
380,25,3,15,172.90,221.40,175.13,22,96.45,0,2,4
381,25,6,15,172.80,219.65,174.61,22,97.52,1,1,4
382,26,4,15,173.24,219.78,176.07,22,98.58,1,0,5
383,26,1,15,173.39,221.04,176.16,22,86.42,1,1,8
384,25,2,15,173.98,222.49,177.12,22,87.48,0,1,4
385,25,2,15,174.38,219.97,175.42,22,88.55,1,1,6
386,24,4,15,174.19,219.64,174.50,22,72.40,0,1,2
387,23,1,15,173.61,220.39,174.15,22,73.47,1,2,6
388,23,5,15,172.98,217.98,172.97,22,74.53,1,1,3
389,24,3,15,174.12,221.08,174.24,22,75.60,2,1,7
390,23,3,15,173.62,221.28,175.67,22,76.67,0,1,5
391,24,0,15,173.38,222.28,174.83,23,77.73,1,0,8
392,24,1,15,173.38,222.28,174.83,23,78.80,0,0,3
393,23,5,15,173.62,223.63,174.03,23,62.90,0,1,3
394,24,3,15,174.34,226.54,168.47,24,63.97,2,1,7
395,25,3,15,173.73,227.10,167.54,25,65.03,1,0,4
396,25,3,15,173.57,225.75,165.91,25,66.10,1,1,6
397,24,4,15,172.62,225.67,166.55,25,67.17,1,2,5
398,25,2,15,172.89,224.84,165.92,25,68.23,1,0,4
399,24,1,15,173.05,224.29,166.15,25,69.30,1,2,8
400,24,3,15,173.05,224.29,166.15,25,70.37,0,0,2
401,25,7,15,174.31,224.31,163.45,25,71.43,2,1,3
402,25,5,15,174.82,222.11,163.92,25,72.50,2,2,8
403,26,3,15,175.03,221.77,162.85,25,73.57,1,0,6
404,28,3,15,176.19,219.98,161.67,24,74.63,3,1,6
405,28,1,15,176.73,220.90,161.51,24,75.70,1,1,7
406,26,5,15,177.66,220.35,163.12,24,76.77,0,2,1
407,27,6,15,177.54,220.07,161.94,24,77.83,1,0,4
408,29,4,15,177.97,219.09,163.03,24,78.90,2,0,8
409,30,2,15,178.06,218.70,162.21,24,79.97,1,0,7
410,29,4,15,177.96,218.22,164.06,24,81.03,0,1,5
411,28,0,15,177.62,217.94,162.69,24,82.10,0,1,6
412,26,4,15,177.47,216.01,162.20,24,83.17,0,2,3
413,26,5,15,177.43,216.15,161.72,24,84.23,1,1,4
414,27,4,15,178.66,218.80,163.55,24,85.30,3,2,6
415,29,2,15,178.01,223.00,161.60,25,86.37,4,2,6
416,32,1,15,176.40,223.16,157.71,26,87.43,3,0,6
417,31,1,15,175.84,226.55,158.82,27,88.50,1,2,5
418,31,4,15,175.46,227.16,158.39,27,89.57,1,1,2
419,32,2,15,175.74,225.83,155.94,27,74.55,2,1,9
420,33,3,15,176.26,225.01,153.89,27,75.62,2,1,6
421,31,4,15,176.37,225.06,156.29,27,76.68,1,3,4
422,31,5,15,175.19,224.74,154.62,27,77.75,2,2,5
423,30,4,15,174.05,224.75,151.65,28,78.82,2,3,5
424,31,3,15,174.04,225.50,151.44,29,79.88,2,1,8
425,29,3,15,174.61,229.06,149.09,29,80.95,1,3,5
426,27,4,15,174.41,229.74,150.46,29,82.02,0,2,5
427,28,4,15,174.51,229.65,150.46,29,83.08,1,0,6
428,27,4,15,173.73,229.59,149.24,29,84.15,0,1,3
429,26,2,15,173.93,229.31,150.69,29,85.22,0,1,9
430,28,4,15,174.21,229.80,150.21,30,86.28,2,0,4
431,25,3,15,174.73,227.60,149.98,30,87.35,0,3,5
432,26,3,15,175.01,227.65,151.00,30,88.42,2,1,9
433,25,0,15,175.63,225.07,151.30,30,89.48,2,3,6
434,25,4,15,175.63,225.07,151.30,30,90.55,0,0,3
