epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
60,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
61,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
62,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
63,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
64,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
65,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
66,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
67,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
68,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
69,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
70,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
71,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
72,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
73,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
74,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
75,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
76,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
77,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
78,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
79,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
80,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
81,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
82,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
83,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
84,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
85,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
86,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
87,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
88,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
89,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
90,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
91,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
92,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
93,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
94,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
95,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
96,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
97,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
98,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
99,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
100,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
101,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
102,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
103,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
104,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
105,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
106,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
107,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
108,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
109,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
110,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
111,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
112,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
113,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
114,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
115,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
116,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
117,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
118,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
119,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
120,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
121,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
122,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
123,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
124,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
125,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
126,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
127,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
128,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
129,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
130,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
131,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
132,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
133,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
134,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
135,0,45,15,0.00,0.00,0.00,0,0.00,0,0,0
