epoch,year,population,food,bushes,water,avg_generation,max_generation,avg_memory,avg_speed,avg_vision,avg_age,avg_hunger,avg_thirst,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
61,3.19,1,76,27,3,0.00,0,0.001,80.00,150.00,3.19,65.92,82.00,3.19,3.19,0,0,0,0,0,2
62,3.24,1,77,27,3,0.00,0,-0.007,80.00,150.00,3.24,63.33,77.87,3.24,3.24,0,0,0,0,0,2
63,3.29,1,76,27,3,0.00,0,-0.001,80.00,150.00,3.29,60.75,73.73,3.29,3.29,0,0,0,0,0,2
64,3.35,1,75,27,3,0.00,0,-0.000,80.00,150.00,3.34,58.17,69.60,3.34,3.34,0,0,0,0,0,2
65,3.40,1,78,27,3,0.00,0,-0.000,80.00,150.00,3.40,55.58,65.47,3.40,3.40,0,0,0,0,0,2
66,3.45,1,78,27,3,0.00,0,-0.000,80.00,150.00,3.45,53.00,61.33,3.45,3.45,0,0,0,0,0,2
67,3.50,1,79,27,3,0.00,0,-0.000,80.00,150.00,3.50,50.42,57.20,3.50,3.50,0,0,0,0,0,2
68,3.55,1,76,27,3,0.00,0,-0.000,80.00,150.00,3.55,47.83,53.07,3.55,3.55,0,0,0,0,0,2
69,3.60,1,74,27,3,0.00,0,-0.000,80.00,150.00,3.60,45.25,48.93,3.60,3.60,0,0,0,0,0,2
70,3.66,1,74,27,3,0.00,0,-0.000,80.00,150.00,3.65,42.67,44.80,3.65,3.65,0,0,0,0,0,2
71,3.71,1,74,27,3,0.00,0,-0.000,80.00,150.00,3.71,40.08,40.67,3.71,3.71,0,0,0,0,0,2
72,3.76,1,76,27,3,0.00,0,-0.000,80.00,150.00,3.76,37.50,36.53,3.76,3.76,0,0,0,0,0,2
73,3.81,1,78,27,3,0.00,0,-0.000,80.00,150.00,3.81,34.92,32.40,3.81,3.81,0,0,0,0,0,2
74,3.86,1,77,27,3,0.00,0,-0.000,80.00,150.00,3.86,32.33,28.27,3.86,3.86,0,0,0,0,0,2
75,3.91,1,73,27,3,0.00,0,0.606,80.00,150.00,3.91,29.75,100.00,3.91,3.91,0,0,0,0,0,2
76,3.97,1,72,27,3,0.00,0,0.415,80.00,150.00,3.96,27.17,98.53,3.96,3.96,0,0,0,0,0,2
77,4.02,1,69,27,3,0.00,0,0.085,80.00,150.00,4.02,24.58,94.40,4.02,4.02,0,0,0,0,0,2
78,4.07,1,70,27,3,0.00,0,0.017,80.00,150.00,4.07,22.00,90.27,4.07,4.07,0,0,0,0,0,2
79,4.12,1,72,27,3,0.00,0,0.004,80.00,150.00,4.12,19.42,86.13,4.12,4.12,0,0,0,0,0,2
80,4.17,1,72,27,3,0.00,0,0.287,80.00,150.00,4.17,16.83,99.33,4.17,4.17,0,0,0,0,0,2
81,4.22,1,73,27,3,0.00,0,-0.107,80.00,150.00,4.22,14.33,95.33,4.22,4.22,0,0,0,0,0,2
82,4.27,1,73,27,3,0.00,0,-0.416,80.00,150.00,4.27,11.83,91.33,4.27,4.27,0,0,0,0,0,2
83,4.32,1,72,27,3,0.00,0,-0.482,80.00,150.00,4.32,9.33,87.33,4.32,4.32,0,0,0,0,0,2
84,4.37,1,71,27,3,0.00,0,-0.496,80.00,150.00,4.37,6.83,83.33,4.37,4.37,0,0,0,0,0,2
85,4.42,1,71,27,3,0.00,0,-0.499,80.00,150.00,4.42,4.33,79.33,4.42,4.42,0,0,0,0,0,2
86,4.47,1,71,27,3,0.00,0,-0.500,80.00,150.00,4.47,1.83,75.33,4.47,4.47,0,0,0,0,0,2
87,4.52,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.52,0,1,0,0,1,0
88,4.57,0,74,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.57,0,0,0,0,0,0
89,4.62,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.62,0,0,0,0,0,0
90,4.67,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.67,0,0,0,0,0,0
91,4.72,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.72,0,0,0,0,0,0
92,4.77,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.77,0,0,0,0,0,0
93,4.82,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.82,0,0,0,0,0,0
94,4.87,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.87,0,0,0,0,0,0
95,4.92,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.92,0,0,0,0,0,0
96,4.97,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,4.97,0,0,0,0,0,0
97,5.02,0,83,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.02,0,0,0,0,0,0
98,5.07,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.07,0,0,0,0,0,0
99,5.12,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.12,0,0,0,0,0,0
100,5.17,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.17,0,0,0,0,0,0
101,5.22,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.22,0,0,0,0,0,0
102,5.27,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.27,0,0,0,0,0,0
103,5.32,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.32,0,0,0,0,0,0
104,5.37,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.37,0,0,0,0,0,0
105,5.42,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.42,0,0,0,0,0,0
106,5.47,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.47,0,0,0,0,0,0
107,5.52,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0,0,0,0,0,0
108,5.57,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.57,0,0,0,0,0,0
109,5.62,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.62,0,0,0,0,0,0
110,5.67,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.67,0,0,0,0,0,0
111,5.72,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.72,0,0,0,0,0,0
112,5.77,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.77,0,0,0,0,0,0
113,5.82,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.82,0,0,0,0,0,0
114,5.87,0,83,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.87,0,0,0,0,0,0
115,5.93,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.92,0,0,0,0,0,0
116,5.98,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,5.97,0,0,0,0,0,0
117,6.03,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.03,0,0,0,0,0,0
118,6.08,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.08,0,0,0,0,0,0
119,6.13,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.13,0,0,0,0,0,0
120,6.18,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.18,0,0,0,0,0,0
121,6.23,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0,0,0,0,0,0
122,6.28,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.28,0,0,0,0,0,0
123,6.33,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.33,0,0,0,0,0,0
124,6.38,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.38,0,0,0,0,0,0
125,6.43,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.43,0,0,0,0,0,0
126,6.48,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.48,0,0,0,0,0,0
127,6.53,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.53,0,0,0,0,0,0
128,6.58,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.58,0,0,0,0,0,0
129,6.63,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.63,0,0,0,0,0,0
130,6.68,0,73,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.68,0,0,0,0,0,0
131,6.73,0,73,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.73,0,0,0,0,0,0
132,6.78,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.78,0,0,0,0,0,0
133,6.83,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.83,0,0,0,0,0,0
134,6.88,0,74,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.88,0,0,0,0,0,0
135,6.93,0,74,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.93,0,0,0,0,0,0
136,6.98,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,6.98,0,0,0,0,0,0
137,7.03,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.03,0,0,0,0,0,0
138,7.08,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.08,0,0,0,0,0,0
139,7.13,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.13,0,0,0,0,0,0
140,7.18,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.18,0,0,0,0,0,0
141,7.23,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.23,0,0,0,0,0,0
142,7.28,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.28,0,0,0,0,0,0
143,7.33,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.33,0,0,0,0,0,0
144,7.38,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.38,0,0,0,0,0,0
145,7.43,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0,0,0,0,0,0
146,7.48,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.48,0,0,0,0,0,0
147,7.53,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.53,0,0,0,0,0,0
148,7.58,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.58,0,0,0,0,0,0
149,7.63,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.63,0,0,0,0,0,0
150,7.68,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.68,0,0,0,0,0,0
151,7.73,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.73,0,0,0,0,0,0
152,7.78,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.78,0,0,0,0,0,0
153,7.83,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.83,0,0,0,0,0,0
154,7.88,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.88,0,0,0,0,0,0
155,7.93,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.93,0,0,0,0,0,0
156,7.98,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,7.98,0,0,0,0,0,0
157,8.03,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.03,0,0,0,0,0,0
158,8.08,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.08,0,0,0,0,0,0
159,8.13,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.13,0,0,0,0,0,0
160,8.18,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.18,0,0,0,0,0,0
161,8.23,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.23,0,0,0,0,0,0
162,8.28,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.28,0,0,0,0,0,0
163,8.33,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0,0,0,0,0,0
164,8.38,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.38,0,0,0,0,0,0
165,8.43,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.43,0,0,0,0,0,0
166,8.48,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.48,0,0,0,0,0,0
167,8.53,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.53,0,0,0,0,0,0
168,8.58,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.58,0,0,0,0,0,0
169,8.63,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.63,0,0,0,0,0,0
170,8.68,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.68,0,0,0,0,0,0
171,8.73,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.73,0,0,0,0,0,0
172,8.78,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.78,0,0,0,0,0,0
173,8.83,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.83,0,0,0,0,0,0
174,8.88,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.88,0,0,0,0,0,0
175,8.93,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.93,0,0,0,0,0,0
176,8.98,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,8.98,0,0,0,0,0,0
177,9.03,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.03,0,0,0,0,0,0
178,9.08,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.08,0,0,0,0,0,0
179,9.13,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.13,0,0,0,0,0,0
180,9.18,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.18,0,0,0,0,0,0
181,9.23,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.23,0,0,0,0,0,0
182,9.28,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.28,0,0,0,0,0,0
183,9.33,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.33,0,0,0,0,0,0
184,9.38,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.38,0,0,0,0,0,0
185,9.43,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.43,0,0,0,0,0,0
186,9.48,0,75,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.48,0,0,0,0,0,0
187,9.53,0,74,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.53,0,0,0,0,0,0
188,9.58,0,73,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.58,0,0,0,0,0,0
189,9.63,0,73,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.63,0,0,0,0,0,0
190,9.68,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.68,0,0,0,0,0,0
191,9.73,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.73,0,0,0,0,0,0
192,9.78,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.78,0,0,0,0,0,0
193,9.83,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.83,0,0,0,0,0,0
194,9.88,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.88,0,0,0,0,0,0
195,9.93,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.93,0,0,0,0,0,0
196,9.98,0,76,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,9.98,0,0,0,0,0,0
197,10.03,0,77,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.03,0,0,0,0,0,0
198,10.08,0,78,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.08,0,0,0,0,0,0
199,10.13,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.13,0,0,0,0,0,0
200,10.18,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.18,0,0,0,0,0,0
201,10.23,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.23,0,0,0,0,0,0
202,10.28,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.28,0,0,0,0,0,0
203,10.33,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.33,0,0,0,0,0,0
204,10.38,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.38,0,0,0,0,0,0
205,10.43,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.43,0,0,0,0,0,0
206,10.48,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.48,0,0,0,0,0,0
207,10.53,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0,0,0,0,0,0
208,10.58,0,79,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.58,0,0,0,0,0,0
209,10.63,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.63,0,0,0,0,0,0
210,10.68,0,80,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.68,0,0,0,0,0,0
211,10.73,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.73,0,0,0,0,0,0
212,10.78,0,82,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.78,0,0,0,0,0,0
213,10.83,0,83,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.83,0,0,0,0,0,0
214,10.88,0,81,28,3,0.00,0,0.000,0.00,0.00,0.00,0.00,0.00,0.00,10.88,0,0,0,0,0,0
