epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
1,20,14,15,150.00,150.00,400.00,0,0.50,0,0,1
2,20,8,15,150.00,150.00,400.00,0,1.00,0,0,6
3,20,5,15,150.00,150.00,400.00,0,1.50,0,0,3
4,20,2,15,150.00,150.00,400.00,0,2.02,0,0,3
5,20,1,15,150.00,150.00,400.00,0,2.53,0,0,2
6,20,5,15,150.00,150.00,400.00,0,3.05,0,0,2
7,20,2,15,150.00,150.00,400.00,0,3.57,0,0,4
8,20,6,15,150.00,150.00,400.00,0,4.07,0,0,2
9,20,5,15,150.00,150.00,400.00,0,4.58,0,0,2
10,20,1,15,150.00,150.00,400.00,0,5.10,0,0,5
11,20,0,15,150.00,150.00,400.00,0,5.62,0,0,2
12,20,2,15,150.00,150.00,400.00,0,6.13,0,0,1
13,20,3,15,150.00,150.00,400.00,0,6.65,0,0,2
14,20,2,15,150.00,150.00,400.00,0,7.17,0,0,4
15,20,2,15,150.00,150.00,400.00,0,7.68,0,0,3
16,20,2,15,150.00,150.00,400.00,0,8.20,0,0,3
17,20,0,15,150.00,150.00,400.00,0,8.72,0,0,3
18,20,1,15,150.00,150.00,400.00,0,9.23,0,0,1
19,20,5,15,150.00,150.00,400.00,0,9.75,0,0,1
20,18,2,15,150.00,150.00,400.00,0,10.27,0,2,5
21,18,3,15,150.00,150.00,400.00,0,10.78,0,0,2
22,17,5,15,150.00,150.00,400.00,0,11.30,0,1,1
23,17,5,15,150.00,150.00,400.00,0,11.82,0,0,4
24,13,4,15,150.00,150.00,400.00,0,12.33,0,4,2
25,13,4,15,150.00,150.00,400.00,0,12.85,0,0,1
26,7,6,15,150.00,150.00,400.00,0,13.37,0,6,0
27,7,6,15,150.00,150.00,400.00,0,13.88,0,0,3
28,5,10,15,150.00,150.00,400.00,0,14.40,0,2,1
29,5,12,15,150.00,150.00,400.00,0,14.92,0,0,2
30,4,11,15,150.00,150.00,400.00,0,15.43,0,1,2
31,4,11,15,150.00,150.00,400.00,0,15.95,0,0,2
32,4,11,15,150.00,150.00,400.00,0,16.47,0,0,1
33,4,12,15,150.00,150.00,400.00,0,16.98,0,0,4
34,4,10,15,150.00,150.00,400.00,0,17.50,0,0,4
35,4,8,15,150.00,150.00,400.00,0,18.02,0,0,4
36,4,10,15,150.00,150.00,400.00,0,18.53,0,0,2
37,4,9,15,150.00,150.00,400.00,0,19.05,0,0,2
38,4,13,15,150.00,150.00,400.00,0,19.57,0,0,0
39,4,13,15,150.00,150.00,400.00,0,20.08,0,0,2
40,4,14,15,150.00,150.00,400.00,0,20.60,0,0,2
41,4,15,15,150.00,150.00,400.00,0,21.12,0,0,0
42,4,13,15,150.00,150.00,400.00,0,21.63,0,0,3
43,4,15,15,150.00,150.00,400.00,0,22.15,0,0,1
44,4,19,15,150.00,150.00,400.00,0,22.67,0,0,0
45,4,21,15,150.00,150.00,400.00,0,23.18,0,0,1
46,4,21,15,150.00,150.00,400.00,0,23.70,0,0,2
47,4,23,15,150.00,150.00,400.00,0,24.22,0,0,1
48,4,21,15,150.00,150.00,400.00,0,24.73,0,0,3
49,4,22,15,150.00,150.00,400.00,0,25.25,0,0,0
50,4,21,15,150.00,150.00,400.00,0,25.77,0,0,3
51,3,24,15,150.00,150.00,400.00,0,26.28,0,1,1
52,3,25,15,150.00,150.00,400.00,0,26.80,0,0,1
53,3,25,15,150.00,150.00,400.00,0,27.32,0,0,1
54,3,26,15,150.00,150.00,400.00,0,27.83,0,0,0
55,3,21,15,150.00,150.00,400.00,0,28.35,0,0,6
56,3,21,15,150.00,150.00,400.00,0,28.87,0,0,1
57,3,19,15,150.00,150.00,400.00,0,29.38,0,0,3
58,3,23,15,150.00,150.00,400.00,0,29.90,0,0,1
59,3,22,15,150.00,150.00,400.00,0,30.42,0,0,2
60,3,21,15,150.00,150.00,400.00,0,30.93,0,0,3
61,3,22,15,150.00,150.00,400.00,0,31.45,0,0,1
62,3,23,15,150.00,150.00,400.00,0,31.97,0,0,0
63,3,21,15,150.00,150.00,400.00,0,32.48,0,0,2
64,3,25,15,150.00,150.00,400.00,0,33.00,0,0,0
65,3,26,15,150.00,150.00,400.00,0,33.52,0,0,0
66,3,29,15,150.00,150.00,400.00,0,34.03,0,0,0
67,4,23,15,150.57,153.10,395.14,1,34.55,1,0,6
68,4,23,15,150.57,153.10,395.14,1,35.07,0,0,4
69,4,24,15,150.57,153.10,395.14,1,35.58,0,0,0
70,4,24,15,150.57,153.10,395.14,1,36.10,0,0,2
71,4,23,15,150.57,153.10,395.14,1,36.62,0,0,2
72,4,23,15,150.57,153.10,395.14,1,37.13,0,0,3
73,4,20,15,150.57,153.10,395.14,1,37.65,0,0,4
74,4,19,15,150.57,153.10,395.14,1,38.17,0,0,3
75,4,18,15,150.57,153.10,395.14,1,38.68,0,0,3
76,3,18,15,150.75,154.13,393.52,1,39.20,0,1,1
77,3,15,15,150.75,154.13,393.52,1,39.72,0,0,6
78,4,14,15,152.02,151.87,391.47,1,40.23,1,0,4
79,4,16,15,152.02,151.87,391.47,1,40.75,0,0,0
80,4,20,15,152.02,151.87,391.47,1,41.27,0,0,0
81,4,20,15,152.02,151.87,391.47,1,41.78,0,0,3
82,4,21,15,152.02,151.87,391.47,1,42.30,0,0,1
83,4,18,15,152.02,151.87,391.47,1,42.82,0,0,5
84,4,18,15,152.02,151.87,391.47,1,43.33,0,0,2
85,5,10,15,152.61,155.60,389.62,2,43.85,1,0,9
86,5,13,15,152.61,155.60,389.62,2,44.37,0,0,0
87,5,14,15,152.61,155.60,389.62,2,44.88,0,0,3
88,5,13,15,152.61,155.60,389.62,2,45.40,0,0,3
89,5,13,15,152.61,155.60,389.62,2,45.92,0,0,1
90,5,10,15,152.61,155.60,389.62,2,46.43,0,0,5
91,5,11,15,152.61,155.60,389.62,2,46.95,0,0,1
92,5,7,15,152.61,155.60,389.62,2,47.47,0,0,6
93,5,10,15,152.61,155.60,389.62,2,47.98,0,0,0
94,5,12,15,152.61,155.60,389.62,2,48.50,0,0,1
95,5,12,15,152.61,155.60,389.62,2,49.02,0,0,1
96,5,15,15,152.61,155.60,389.62,2,49.53,0,0,0
97,5,15,15,152.61,155.60,389.62,2,50.05,0,0,4
98,5,12,15,152.61,155.60,389.62,2,50.57,0,0,4
99,5,12,15,152.61,155.60,389.62,2,51.08,0,0,2
100,5,12,15,152.61,155.60,389.62,2,51.60,0,0,1
101,5,12,15,152.61,155.60,389.62,2,52.12,0,0,1
102,5,16,15,152.61,155.60,389.62,2,52.63,0,0,3
103,5,16,15,152.61,155.60,389.62,2,53.15,0,0,1
104,5,15,15,152.61,155.60,389.62,2,53.67,0,0,2
105,5,18,15,152.61,155.60,389.62,2,54.18,0,0,0
106,5,20,15,152.61,155.60,389.62,2,54.70,0,0,1
107,5,16,15,152.61,155.60,389.62,2,55.22,0,0,6
108,3,14,15,154.35,159.33,382.70,2,21.23,0,2,3
109,3,15,15,154.35,159.33,382.70,2,21.75,0,0,2
110,3,14,15,154.35,159.33,382.70,2,22.27,0,0,2
111,3,15,15,154.35,159.33,382.70,2,22.78,0,0,2
112,3,16,15,154.35,159.33,382.70,2,23.30,0,0,2
113,3,15,15,154.35,159.33,382.70,2,23.82,0,0,2
114,3,9,15,154.35,159.33,382.70,2,24.33,0,0,7
115,3,11,15,154.35,159.33,382.70,2,24.85,0,0,2
116,3,10,15,154.35,159.33,382.70,2,25.37,0,0,3
117,3,12,15,154.35,159.33,382.70,2,25.88,0,0,2
118,4,12,15,152.89,157.83,384.09,2,26.40,1,0,3
119,3,11,15,151.92,162.07,383.68,2,26.92,0,1,1
120,3,11,15,151.92,162.07,383.68,2,27.43,0,0,1
121,3,10,15,151.92,162.07,383.68,2,27.95,0,0,3
122,3,16,15,151.92,162.07,383.68,2,28.47,0,0,0
123,3,17,15,151.92,162.07,383.68,2,28.98,0,0,3
124,3,15,15,151.92,162.07,383.68,2,29.50,0,0,3
125,3,15,15,151.92,162.07,383.68,2,30.02,0,0,1
126,3,13,15,151.92,162.07,383.68,2,30.53,0,0,3
127,3,14,15,151.92,162.07,383.68,2,31.05,0,0,0
128,3,16,15,151.92,162.07,383.68,2,31.57,0,0,2
129,3,20,15,151.92,162.07,383.68,2,32.08,0,0,1
130,3,20,15,151.92,162.07,383.68,2,32.60,0,0,1
131,3,19,15,151.92,162.07,383.68,2,33.12,0,0,2
132,3,19,15,151.92,162.07,383.68,2,33.63,0,0,1
133,3,18,15,151.92,162.07,383.68,2,34.15,0,0,3
134,3,17,15,151.92,162.07,383.68,2,34.67,0,0,3
135,3,21,15,151.92,162.07,383.68,2,35.18,0,0,1
136,3,18,15,151.92,162.07,383.68,2,35.70,0,0,5
137,3,15,15,151.92,162.07,383.68,2,36.22,0,0,3
138,3,14,15,151.92,162.07,383.68,2,36.73,0,0,2
139,3,14,15,151.92,162.07,383.68,2,37.25,0,0,2
140,3,15,15,151.92,162.07,383.68,2,37.77,0,0,3
141,3,18,15,151.92,162.07,383.68,2,38.28,0,0,1
142,3,16,15,151.92,162.07,383.68,2,38.80,0,0,2
143,3,17,15,151.92,162.07,383.68,2,39.32,0,0,1
144,4,14,15,152.19,163.47,387.26,2,39.83,1,0,4
145,4,13,15,152.19,163.47,387.26,2,40.35,0,0,3
146,4,15,15,152.19,163.47,387.26,2,40.87,0,0,2
147,4,19,15,152.19,163.47,387.26,2,41.38,0,0,1
148,4,16,15,152.19,163.47,387.26,2,41.90,0,0,3
