epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
35,5,13,15,150.00,150.00,400.00,0,17.95,0,0,2
36,4,12,15,150.00,150.00,400.00,0,18.47,0,1,5
37,4,11,15,150.00,150.00,400.00,0,18.98,0,0,3
38,4,16,15,150.00,150.00,400.00,0,19.50,0,0,0
39,4,15,15,150.00,150.00,400.00,0,20.02,0,0,2
40,4,14,15,150.00,150.00,400.00,0,20.53,0,0,4
41,4,14,15,150.00,150.00,400.00,0,21.05,0,0,2
42,4,16,15,150.00,150.00,400.00,0,21.57,0,0,1
43,3,15,15,150.00,150.00,400.00,0,22.08,0,1,2
44,3,19,15,150.00,150.00,400.00,0,22.60,0,0,1
45,3,20,15,150.00,150.00,400.00,0,23.12,0,0,1
46,3,22,15,150.00,150.00,400.00,0,23.63,0,0,0
47,3,22,15,150.00,150.00,400.00,0,24.15,0,0,1
48,3,22,15,150.00,150.00,400.00,0,24.67,0,0,1
49,2,24,15,150.00,150.00,400.00,0,25.18,0,1,1
50,2,26,15,150.00,150.00,400.00,0,25.70,0,0,2
51,2,27,15,150.00,150.00,400.00,0,26.22,0,0,1
52,2,27,15,150.00,150.00,400.00,0,26.73,0,0,1
53,1,26,15,150.00,150.00,400.00,0,27.25,0,1,1
54,1,28,15,150.00,150.00,400.00,0,27.77,0,0,0
55,1,27,15,150.00,150.00,400.00,0,28.28,0,0,4
56,1,28,15,150.00,150.00,400.00,0,28.80,0,0,0
57,1,29,15,150.00,150.00,400.00,0,29.32,0,0,0
58,1,30,15,150.00,150.00,400.00,0,29.83,0,0,0
59,1,32,15,150.00,150.00,400.00,0,30.35,0,0,0
60,1,34,15,150.00,150.00,400.00,0,30.87,0,0,0
61,1,34,15,150.00,150.00,400.00,0,31.38,0,0,1
62,1,34,15,150.00,150.00,400.00,0,31.90,0,0,1
63,1,34,15,150.00,150.00,400.00,0,32.42,0,0,0
64,1,34,15,150.00,150.00,400.00,0,32.93,0,0,1
65,1,35,15,150.00,150.00,400.00,0,33.45,0,0,1
66,1,33,15,150.00,150.00,400.00,0,33.97,0,0,3
67,1,31,15,150.00,150.00,400.00,0,34.48,0,0,3
68,1,29,15,150.00,150.00,400.00,0,35.00,0,0,3
69,2,28,15,145.42,145.36,403.27,1,35.52,1,0,3
70,1,28,15,140.84,140.73,406.54,1,0.55,0,1,0
71,1,29,15,140.84,140.73,406.54,1,1.07,0,0,0
72,1,29,15,140.84,140.73,406.54,1,1.58,0,0,0
73,1,30,15,140.84,140.73,406.54,1,2.10,0,0,1
74,1,33,15,140.84,140.73,406.54,1,2.62,0,0,0
75,1,33,15,140.84,140.73,406.54,1,3.13,0,0,0
76,1,34,15,140.84,140.73,406.54,1,3.65,0,0,0
77,1,34,15,140.84,140.73,406.54,1,4.17,0,0,0
78,1,32,15,140.84,140.73,406.54,1,4.68,0,0,1
79,1,32,15,140.84,140.73,406.54,1,5.20,0,0,1
80,1,30,15,140.84,140.73,406.54,1,5.72,0,0,2
81,1,32,15,140.84,140.73,406.54,1,6.23,0,0,3
82,1,30,15,140.84,140.73,406.54,1,6.75,0,0,1
83,1,31,15,140.84,140.73,406.54,1,7.27,0,0,0
84,1,29,15,140.84,140.73,406.54,1,7.78,0,0,3
85,1,29,15,140.84,140.73,406.54,1,8.30,0,0,0
86,2,25,15,142.11,146.37,412.43,2,8.82,1,0,4
