epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
245,12.97,15,289,284,3,80.00,150.00,200.00,99.34,99.00,0,12.98,11.85,0,0,35,16,2,2146
246,13.02,15,295,286,3,80.00,150.00,200.00,99.12,99.02,0,13.03,11.91,0,0,32,15,2,2159
247,13.07,15,290,289,3,80.00,150.00,200.00,99.26,99.42,0,13.08,11.96,0,0,35,18,3,2174
248,13.13,15,294,290,3,80.00,150.00,200.00,99.09,98.97,0,13.14,11.97,0,0,32,16,2,2188
249,13.18,15,293,289,3,80.00,150.00,200.00,99.32,98.88,0,13.19,11.97,0,0,34,12,0,2200
250,13.23,15,301,290,3,80.00,150.00,200.00,99.32,99.27,0,13.24,11.97,0,0,36,20,2,2218
251,13.29,15,301,289,3,80.00,150.00,200.00,99.10,99.13,0,13.30,11.96,0,0,35,17,1,2234
252,13.34,15,303,287,3,80.00,150.00,200.00,98.96,99.31,0,13.35,11.99,0,0,36,19,0,2253
253,13.39,15,303,286,3,80.00,150.00,200.00,98.74,98.98,0,13.40,11.91,0,0,33,17,1,2269
254,13.45,15,301,286,3,80.00,150.00,200.00,99.03,99.16,0,13.46,11.97,0,0,31,19,0,2288
255,13.50,15,321,286,3,80.00,150.00,200.00,98.76,98.26,0,13.51,11.99,0,0,30,16,1,2303
256,13.55,15,314,285,3,80.00,150.00,200.00,99.02,99.06,0,13.57,11.95,0,0,35,22,1,2324
257,13.61,15,321,285,3,80.00,150.00,200.00,98.96,98.79,0,13.62,11.96,0,0,38,21,1,2344
258,13.66,15,323,284,3,80.00,150.00,200.00,98.96,98.10,0,13.67,11.98,0,0,32,18,1,2361
259,13.71,15,324,284,3,80.00,150.00,200.00,99.07,98.06,0,13.73,11.95,0,0,35,17,1,2377
260,13.77,15,332,285,3,80.00,150.00,200.00,98.60,98.09,0,13.78,11.99,0,0,33,18,2,2393
261,13.82,15,331,285,3,80.00,150.00,200.00,98.62,99.36,0,13.83,11.90,0,0,33,15,1,2407
262,13.87,15,318,286,3,80.00,150.00,200.00,99.22,99.12,0,13.89,11.95,0,0,53,20,1,2426
263,13.93,15,312,285,3,80.00,150.00,200.00,99.28,99.08,0,13.94,12.00,0,0,40,22,0,2448
264,13.98,15,313,285,3,80.00,150.00,200.00,98.99,99.13,0,13.99,11.99,0,0,34,16,2,2462
265,14.03,15,306,282,3,80.00,150.00,200.00,98.83,99.15,0,14.05,11.99,0,0,39,14,1,2475
266,14.09,15,305,282,3,80.00,150.00,200.00,99.29,99.46,0,14.10,11.84,0,0,34,18,2,2491
267,14.14,15,307,283,3,80.00,150.00,200.00,99.01,99.28,0,14.15,11.89,0,0,33,25,1,2515
268,14.19,15,311,283,3,80.00,150.00,200.00,98.95,99.54,0,14.21,11.94,0,0,34,22,0,2537
269,14.25,15,307,284,3,80.00,150.00,200.00,99.04,98.88,0,14.26,12.00,0,0,39,25,1,2561
270,14.30,15,312,282,3,80.00,150.00,200.00,98.69,98.92,0,14.31,11.99,0,0,34,18,0,2579
271,14.35,15,313,283,3,80.00,150.00,200.00,98.92,98.52,0,14.37,11.90,0,0,39,25,2,2602
272,14.41,15,315,283,3,80.00,150.00,200.00,99.08,98.28,0,14.42,11.96,0,0,33,14,0,2616
273,14.46,15,323,282,3,80.00,150.00,200.00,98.19,96.97,0,14.47,11.96,0,0,30,15,0,2631
274,14.51,15,318,281,3,80.00,150.00,200.00,99.19,99.05,0,14.53,11.98,0,0,38,13,1,2643
275,14.57,15,327,280,3,80.00,150.00,200.00,98.82,98.72,0,14.58,11.90,0,0,28,7,1,2649
276,14.62,15,327,280,3,80.00,150.00,200.00,99.21,99.17,0,14.63,11.95,0,0,37,17,0,2666
277,14.67,15,331,279,3,80.00,150.00,200.00,99.00,99.16,0,14.69,11.99,0,0,35,16,0,2682
278,14.73,15,326,277,3,80.00,150.00,200.00,98.85,98.57,0,14.74,11.97,0,0,32,14,1,2695
279,14.78,15,329,278,3,80.00,150.00,200.00,98.97,99.02,0,14.79,11.94,0,0,33,22,2,2715
280,14.83,15,333,278,3,80.00,150.00,200.00,99.19,99.00,0,14.85,12.00,0,0,39,17,0,2732
281,14.89,15,333,278,3,80.00,150.00,200.00,99.11,98.85,0,14.90,11.96,0,0,35,14,3,2743
282,14.94,15,323,277,3,80.00,150.00,200.00,97.43,98.17,0,14.95,11.97,0,0,33,14,1,2756
283,14.99,15,322,276,3,80.00,150.00,200.00,98.42,98.83,0,15.01,11.98,0,0,31,13,0,2769
284,15.05,15,318,274,3,80.00,150.00,200.00,99.04,98.90,0,15.06,11.99,0,0,34,13,0,2782
285,15.10,15,297,275,3,80.00,150.00,200.00,99.48,98.79,0,15.11,11.92,0,0,42,27,4,2805
286,15.15,15,313,276,3,80.00,150.00,200.00,99.08,98.61,0,15.17,11.97,0,0,31,17,1,2821
287,15.21,15,310,275,3,80.00,150.00,200.00,98.66,98.11,0,15.22,12.00,0,0,30,17,0,2838
288,15.26,15,306,274,3,80.00,150.00,200.00,99.18,99.47,0,15.27,12.00,0,0,33,14,1,2851
289,15.31,15,320,272,3,80.00,150.00,200.00,98.79,98.57,0,15.33,11.92,0,0,30,14,0,2865
290,15.37,15,318,272,3,80.00,150.00,200.00,98.49,98.42,0,15.38,11.97,0,0,34,18,0,2883
291,15.42,15,317,273,3,80.00,150.00,200.00,98.87,99.06,0,15.43,11.97,0,0,34,19,2,2900
292,15.47,15,312,272,3,80.00,150.00,200.00,99.26,99.08,0,15.49,11.89,0,0,37,18,0,2918
293,15.53,15,310,272,3,80.00,150.00,200.00,98.96,98.75,0,15.54,11.95,0,0,34,19,0,2937
294,15.58,15,310,272,3,80.00,150.00,200.00,98.92,99.34,0,15.59,12.00,0,0,35,14,0,2951
295,15.63,15,317,272,3,80.00,150.00,200.00,98.83,99.22,0,15.65,11.95,0,0,29,16,1,2966
296,15.69,15,316,273,3,80.00,150.00,200.00,99.19,98.92,0,15.70,12.00,0,0,37,15,1,2980
297,15.74,15,304,269,3,80.00,150.00,200.00,98.94,98.32,0,15.75,11.92,0,0,32,18,0,2998
298,15.79,15,303,269,3,80.00,150.00,200.00,99.02,98.54,0,15.81,11.97,0,0,32,14,0,3012
299,15.85,15,306,268,3,80.00,150.00,200.00,99.19,98.36,0,15.86,12.00,0,0,41,21,0,3033
300,15.90,15,293,268,3,80.00,150.00,200.00,98.98,98.32,0,15.91,11.97,0,0,29,16,3,3046
301,15.95,15,293,269,3,80.00,150.00,200.00,99.00,99.40,0,15.97,12.00,0,0,34,16,2,3060
302,16.01,15,297,269,3,80.00,150.00,200.00,98.96,99.09,0,16.02,11.97,0,0,36,14,1,3073
303,16.06,15,290,270,3,80.00,150.00,200.00,99.26,99.17,0,16.07,12.00,0,0,41,22,2,3093
304,16.11,15,295,269,3,80.00,150.00,200.00,98.93,99.15,0,16.13,12.00,0,0,37,21,0,3114
305,16.17,15,293,268,3,80.00,150.00,200.00,98.46,98.85,0,16.18,11.95,0,0,26,9,2,3121
306,16.22,15,288,268,3,80.00,150.00,200.00,99.12,99.29,0,16.23,12.00,0,0,38,14,0,3135
307,16.27,15,279,267,3,80.00,150.00,200.00,98.96,98.67,0,16.29,12.00,0,0,33,15,2,3148
308,16.33,15,281,269,3,80.00,150.00,200.00,98.64,99.14,0,16.34,11.97,0,0,34,19,3,3164
309,16.38,15,287,270,3,80.00,150.00,200.00,99.36,99.01,0,16.39,11.97,0,0,37,17,2,3179
310,16.43,15,294,269,3,80.00,150.00,200.00,98.61,98.82,0,16.45,12.00,0,0,31,15,0,3194
311,16.49,15,306,268,3,80.00,150.00,200.00,99.09,98.40,0,16.50,12.00,0,0,37,18,0,3212
312,16.54,15,291,268,3,80.00,150.00,200.00,99.10,97.56,0,16.55,12.00,0,0,37,19,1,3230
313,16.59,15,294,269,3,80.00,150.00,200.00,98.81,96.96,0,16.61,11.95,0,0,35,15,2,3243
314,16.65,15,286,270,3,80.00,150.00,200.00,98.97,96.45,0,16.66,12.00,0,0,34,22,1,3264
315,16.70,15,282,268,3,80.00,150.00,200.00,99.19,97.72,0,16.71,12.00,0,0,40,19,0,3283
316,16.75,15,288,269,3,80.00,150.00,200.00,98.45,98.58,0,16.77,12.00,0,0,25,13,2,3294
317,16.81,15,291,268,3,80.00,150.00,200.00,98.49,99.17,0,16.82,12.00,0,0,33,18,0,3312
318,16.86,15,302,266,3,80.00,150.00,200.00,99.17,99.32,0,16.87,12.00,0,0,35,18,0,3330
319,16.91,15,298,266,3,80.00,150.00,200.00,99.06,99.16,0,16.93,12.00,0,0,40,25,1,3354
320,16.97,15,288,262,3,80.00,150.00,200.00,98.72,99.16,0,16.98,11.92,0,0,29,11,0,3365
321,17.02,15,274,263,3,80.00,150.00,200.00,99.54,98.98,0,17.03,11.97,0,0,38,20,1,3384
322,17.07,15,286,263,3,80.00,150.00,200.00,98.63,99.04,0,17.09,12.00,0,0,30,15,1,3398
323,17.13,15,280,262,3,80.00,150.00,200.00,99.02,99.05,0,17.14,12.00,0,0,37,18,1,3415
324,17.18,15,280,262,3,80.00,150.00,200.00,98.93,98.41,0,17.19,11.84,0,0,37,16,1,3430
325,17.23,15,289,262,3,80.00,150.00,200.00,98.85,98.20,0,17.25,11.89,0,0,26,14,0,3444
326,17.29,15,292,263,3,80.00,150.00,200.00,98.67,98.68,0,17.30,11.95,0,0,31,17,1,3460
327,17.34,15,294,265,3,80.00,150.00,200.00,98.94,98.39,0,17.35,12.00,0,0,39,19,2,3477
328,17.39,15,286,262,3,80.00,150.00,200.00,99.10,99.07,0,17.41,11.97,0,0,36,18,0,3495
329,17.45,15,285,261,3,80.00,150.00,200.00,98.90,98.88,0,17.46,12.00,0,0,37,20,0,3515
330,17.50,15,280,258,3,80.00,150.00,200.00,97.47,98.28,0,17.51,11.97,0,0,33,16,0,3531
331,17.55,15,278,260,3,80.00,150.00,200.00,99.09,98.96,0,17.57,11.97,0,0,39,19,3,3547
332,17.61,15,276,259,3,80.00,150.00,200.00,99.14,99.13,0,17.62,12.00,0,0,32,16,0,3563
333,17.66,15,273,255,3,80.00,150.00,200.00,99.11,99.11,0,17.67,11.97,0,0,36,18,0,3581
334,17.71,15,282,257,3,80.00,150.00,200.00,97.13,99.00,0,17.73,12.00,0,0,26,9,3,3587
335,17.77,15,286,258,3,80.00,150.00,200.00,98.47,98.60,0,17.78,11.97,0,0,30,13,2,3598
336,17.82,15,280,257,3,80.00,150.00,200.00,99.06,99.08,0,17.83,12.00,0,0,35,15,0,3613
337,17.87,15,285,256,3,80.00,150.00,200.00,98.66,98.46,0,17.89,12.00,0,0,30,16,1,3628
338,17.93,15,279,255,3,80.00,150.00,200.00,98.34,98.25,0,17.94,11.95,0,0,30,12,0,3640
339,17.98,15,282,256,3,80.00,150.00,200.00,98.39,98.31,0,17.99,12.00,0,0,32,15,1,3654
340,18.03,15,267,255,3,80.00,150.00,200.00,98.93,97.75,0,18.05,11.97,0,0,40,17,0,3671
341,18.09,15,274,255,3,80.00,150.00,200.00,99.11,97.29,0,18.10,11.97,0,0,35,21,1,3691
342,18.14,15,277,253,3,80.00,150.00,200.00,98.54,97.88,0,18.15,12.00,0,0,32,16,0,3707
343,18.19,15,270,254,3,80.00,150.00,200.00,99.42,99.32,0,18.21,11.89,0,0,39,19,2,3724
344,18.25,15,268,254,3,80.00,150.00,200.00,98.96,98.72,0,18.26,11.95,0,0,32,18,0,3742
345,18.30,15,264,254,3,80.00,150.00,200.00,98.59,98.12,0,18.31,12.00,0,0,38,18,0,3760
346,18.35,15,262,253,3,80.00,150.00,200.00,98.56,99.26,0,18.37,11.97,0,0,33,16,0,3776
347,18.41,15,261,254,3,80.00,150.00,200.00,99.24,99.12,0,18.42,12.00,0,0,36,18,2,3792
348,18.46,15,254,250,3,80.00,150.00,200.00,98.72,98.84,0,18.47,11.87,0,0,29,18,0,3810
349,18.51,15,253,251,3,80.00,150.00,200.00,99.26,99.18,0,18.53,11.92,0,0,39,23,1,3832
350,18.57,15,253,251,3,80.00,150.00,200.00,98.58,99.33,0,18.58,11.97,0,0,26,14,0,3846
351,18.62,15,248,250,3,80.00,150.00,200.00,98.96,98.91,0,18.63,11.97,0,0,37,14,1,3859
352,18.67,15,243,250,3,80.00,150.00,200.00,98.97,98.68,0,18.69,11.89,0,0,32,17,1,3875
353,18.73,15,252,251,3,80.00,150.00,200.00,98.84,99.26,0,18.74,11.95,0,0,38,19,1,3893
354,18.78,15,253,253,3,80.00,150.00,200.00,98.79,98.76,0,18.79,12.00,0,0,27,14,2,3905
355,18.83,15,257,252,3,80.00,150.00,200.00,98.96,99.18,0,18.85,12.00,0,0,32,20,0,3925
356,18.89,15,256,251,3,80.00,150.00,200.00,98.95,98.92,0,18.90,11.95,0,0,35,14,3,3936
357,18.94,15,250,253,3,80.00,150.00,200.00,98.69,98.92,0,18.95,12.00,0,0,35,17,2,3951
358,18.99,15,250,252,3,80.00,150.00,200.00,98.97,99.37,0,19.01,12.00,0,0,34,17,1,3967
359,19.05,15,250,252,3,80.00,150.00,200.00,98.67,98.92,0,19.06,12.00,0,0,29,16,1,3982
360,19.10,15,254,253,3,80.00,150.00,200.00,99.21,99.41,0,19.11,11.97,0,0,41,19,3,3998
361,19.15,15,259,252,3,80.00,150.00,200.00,98.49,99.48,0,19.17,12.00,0,0,30,13,1,4010
362,19.21,15,253,251,3,80.00,150.00,200.00,99.03,99.42,0,19.22,11.97,0,0,32,17,1,4026
363,19.26,15,248,250,3,80.00,150.00,200.00,99.16,99.21,0,19.27,11.92,0,0,36,20,0,4046
364,19.31,15,241,251,3,80.00,150.00,200.00,98.99,99.27,0,19.33,11.97,0,0,34,13,1,4058
365,19.37,15,233,249,3,80.00,150.00,200.00,99.28,98.80,0,19.38,11.97,0,0,33,19,0,4077
366,19.42,15,244,250,3,80.00,150.00,200.00,99.00,99.08,0,19.43,11.97,0,0,31,13,2,4088
367,19.47,15,261,251,3,80.00,150.00,200.00,98.72,99.10,0,19.49,11.87,0,0,33,18,2,4104
368,19.53,15,253,252,3,80.00,150.00,200.00,98.82,98.47,0,19.54,11.92,0,0,35,17,1,4120
369,19.58,15,252,252,3,80.00,150.00,200.00,98.64,97.35,0,19.59,11.97,0,0,34,14,0,4134
370,19.63,15,249,253,3,80.00,150.00,200.00,98.38,97.24,0,19.65,11.92,0,0,33,14,2,4146
371,19.69,15,255,254,3,80.00,150.00,200.00,98.01,96.49,0,19.70,11.97,0,0,31,16,1,4161
372,19.74,15,256,254,3,80.00,150.00,200.00,98.93,98.81,0,19.75,12.00,0,0,33,20,2,4179
373,19.79,15,255,251,3,80.00,150.00,200.00,98.81,99.16,0,19.81,11.97,0,0,36,19,1,4197
374,19.85,15,255,252,3,80.00,150.00,200.00,98.91,99.15,0,19.86,11.97,0,0,37,18,2,4213
375,19.90,15,247,251,3,80.00,150.00,200.00,99.14,98.52,0,19.91,11.97,0,0,38,21,0,4234
376,19.95,15,248,249,3,80.00,150.00,200.00,98.59,97.76,0,19.97,12.00,0,0,27,12,0,4246
377,20.01,15,243,248,3,80.00,150.00,200.00,98.71,97.81,0,20.02,11.97,0,0,39,16,2,4260
378,20.06,15,238,248,3,80.00,150.00,200.00,99.03,99.17,0,20.07,11.97,0,0,39,19,1,4278
379,20.11,15,234,248,3,80.00,150.00,200.00,98.92,99.14,0,20.13,12.00,0,0,30,11,1,4288
380,20.17,15,236,245,3,80.00,150.00,200.00,99.14,99.02,0,20.18,11.97,0,0,29,10,0,4298
381,20.22,15,231,245,3,80.00,150.00,200.00,99.15,99.14,0,20.23,12.00,0,0,35,20,1,4317
382,20.27,15,229,244,3,80.00,150.00,200.00,99.07,98.26,0,20.29,12.00,0,0,35,15,1,4331
383,20.33,15,242,245,3,80.00,150.00,200.00,98.83,98.78,0,20.34,11.95,0,0,33,14,2,4343
384,20.38,15,246,247,3,80.00,150.00,200.00,98.86,98.28,0,20.39,12.00,0,0,36,18,2,4359
385,20.43,15,238,246,3,80.00,150.00,200.00,96.23,98.27,0,20.45,12.00,0,0,32,18,1,4376
386,20.49,15,220,243,3,80.00,150.00,200.00,99.17,97.84,0,20.50,11.92,0,0,32,14,0,4390
387,20.54,15,229,244,3,80.00,150.00,200.00,99.23,97.77,0,20.55,11.97,0,0,37,17,1,4406
388,20.59,15,234,247,3,80.00,150.00,200.00,98.75,97.26,0,20.61,11.97,0,0,32,14,4,4416
389,20.65,15,233,247,3,80.00,150.00,200.00,97.48,98.82,0,20.66,12.00,0,0,37,17,1,4432
390,20.70,15,226,247,3,80.00,150.00,200.00,99.06,98.94,0,20.71,11.92,0,0,32,19,1,4450
391,20.75,15,236,249,3,80.00,150.00,200.00,99.19,98.61,0,20.77,11.97,0,0,33,19,2,4467
392,20.81,15,241,249,3,80.00,150.00,200.00,98.61,98.53,0,20.82,12.00,0,0,25,10,1,4476
393,20.86,15,233,248,3,80.00,150.00,200.00,99.44,98.94,0,20.87,11.97,0,0,38,22,1,4497
394,20.91,15,240,247,3,80.00,150.00,200.00,98.74,98.63,0,20.93,12.00,0,0,33,16,0,4513
395,20.97,15,238,247,3,80.00,150.00,200.00,99.11,98.59,0,20.98,12.00,0,0,37,20,3,4530
396,21.02,15,244,246,3,80.00,150.00,200.00,99.22,98.56,0,21.03,11.95,0,0,36,16,0,4546
397,21.07,15,243,246,3,80.00,150.00,200.00,98.82,97.85,0,21.09,12.00,0,0,31,12,0,4558
398,21.13,15,240,244,3,80.00,150.00,200.00,97.71,98.49,0,21.14,11.97,0,0,36,20,1,4577
399,21.18,15,243,244,3,80.00,150.00,200.00,97.52,98.14,0,21.19,11.97,0,0,32,22,1,4598
400,21.23,15,236,241,3,80.00,150.00,200.00,99.12,98.03,0,21.25,12.00,0,0,35,19,1,4616
401,21.29,15,239,242,3,80.00,150.00,200.00,99.22,98.89,0,21.30,11.92,0,0,34,20,2,4634
402,21.34,15,241,243,3,80.00,150.00,200.00,99.17,98.59,0,21.35,11.97,0,0,33,16,1,4649
403,21.39,15,227,241,3,80.00,150.00,200.00,99.26,98.71,0,21.41,11.97,0,0,43,17,0,4666
404,21.45,15,223,242,3,80.00,150.00,200.00,99.09,97.63,0,21.46,11.95,0,0,36,21,3,4684
405,21.50,15,227,244,3,80.00,150.00,200.00,99.19,99.10,0,21.51,12.00,0,0,30,14,2,4696
406,21.55,15,222,244,3,80.00,150.00,200.00,99.01,98.89,0,21.57,11.97,0,0,31,16,2,4710
407,21.61,15,226,243,3,80.00,150.00,200.00,99.03,99.32,0,21.62,11.97,0,0,36,19,0,4729
408,21.66,15,221,243,3,80.00,150.00,200.00,99.20,98.78,0,21.67,11.95,0,0,33,17,1,4745
409,21.71,15,223,244,3,80.00,150.00,200.00,98.99,98.61,0,21.73,12.00,0,0,30,16,1,4760
410,21.77,15,223,243,3,80.00,150.00,200.00,99.19,99.10,0,21.78,12.00,0,0,34,16,0,4776
411,21.82,15,227,242,3,80.00,150.00,200.00,98.97,98.56,0,21.83,12.00,0,0,35,19,0,4795
412,21.87,15,231,241,3,80.00,150.00,200.00,99.01,98.68,0,21.89,12.00,0,0,36,21,0,4816
413,21.93,15,229,244,3,80.00,150.00,200.00,98.84,98.12,0,21.94,11.92,0,0,29,16,4,4828
414,21.98,15,222,245,3,80.00,150.00,200.00,99.31,99.29,0,21.99,11.97,0,0,41,25,1,4852
415,22.03,15,224,245,3,80.00,150.00,200.00,99.13,99.31,0,22.05,11.97,0,0,35,15,1,4866
416,22.09,15,228,245,3,80.00,150.00,200.00,94.71,99.19,0,22.10,12.00,0,0,32,17,1,4882
417,22.14,15,229,243,3,80.00,150.00,200.00,97.81,98.76,0,22.15,12.00,0,0,36,16,1,4897
418,22.19,15,226,239,3,80.00,150.00,200.00,98.57,98.32,0,22.21,11.89,0,0,32,16,0,4913
419,22.25,15,228,240,3,80.00,150.00,200.00,98.92,98.53,0,22.26,11.95,0,0,30,14,1,4926
420,22.30,15,218,240,3,80.00,150.00,200.00,98.67,98.28,0,22.31,12.00,0,0,25,14,0,4940
421,22.35,15,237,241,3,80.00,150.00,200.00,98.85,98.31,0,22.37,11.95,0,0,30,17,3,4954
422,22.41,15,244,242,3,80.00,150.00,200.00,99.43,98.67,0,22.42,12.00,0,0,38,20,1,4973
423,22.46,15,241,241,3,80.00,150.00,200.00,94.80,98.12,0,22.47,11.97,0,0,35,20,2,4991
424,22.51,15,240,241,3,80.00,150.00,200.00,99.17,97.45,0,22.53,12.00,0,0,39,20,1,5010
425,22.57,15,228,238,3,80.00,150.00,200.00,98.51,97.31,0,22.58,11.87,0,0,31,14,0,5024
426,22.62,15,226,239,3,80.00,150.00,200.00,97.46,99.10,0,22.63,11.92,0,0,32,16,1,5039
427,22.67,15,231,240,3,80.00,150.00,200.00,99.02,98.70,0,22.69,11.97,0,0,31,20,1,5058
428,22.73,15,237,240,3,80.00,150.00,200.00,99.17,99.23,0,22.74,12.00,0,0,35,21,1,5078
429,22.78,15,237,239,3,80.00,150.00,200.00,99.09,98.49,0,22.79,11.89,0,0,34,14,1,5091
430,22.83,15,234,239,3,80.00,150.00,200.00,99.13,97.97,0,22.85,11.95,0,0,34,17,0,5108
431,22.89,15,239,240,3,80.00,150.00,200.00,98.97,98.22,0,22.90,12.00,0,0,26,11,1,5118
432,22.94,15,236,238,3,80.00,150.00,200.00,99.02,99.00,0,22.95,11.97,0,0,32,16,1,5133
433,22.99,15,247,239,3,80.00,150.00,200.00,99.06,98.93,0,23.01,12.00,0,0,30,14,2,5145
434,23.05,15,248,238,3,80.00,150.00,200.00,99.29,99.22,0,23.06,12.00,0,0,40,18,0,5163
435,23.10,15,240,239,3,80.00,150.00,200.00,98.97,99.04,0,23.11,12.00,0,0,35,24,3,5184
436,23.15,15,233,237,3,80.00,150.00,200.00,99.21,99.24,0,23.17,11.97,0,0,31,12,0,5196
437,23.21,15,235,237,3,80.00,150.00,200.00,99.14,98.87,0,23.22,11.97,0,0,34,19,2,5213
438,23.26,15,234,239,3,80.00,150.00,200.00,99.28,98.55,0,23.27,11.97,0,0,36,24,3,5234
439,23.31,15,234,240,3,80.00,150.00,200.00,99.31,98.25,0,23.33,11.89,0,0,29,18,2,5250
440,23.37,15,236,241,3,80.00,150.00,200.00,99.30,99.16,0,23.38,11.95,0,0,35,19,1,5268
441,23.42,15,231,241,3,80.00,150.00,200.00,99.34,98.87,0,23.43,12.00,0,0,41,19,0,5287
442,23.47,15,231,240,3,80.00,150.00,200.00,99.04,99.14,0,23.49,12.00,0,0,30,12,0,5299
443,23.53,15,234,239,3,80.00,150.00,200.00,99.26,99.11,0,23.54,12.00,0,0,33,13,2,5310
444,23.60,15,218,236,3,80.00,150.00,200.00,98.92,98.47,0,23.62,11.97,0,0,42,23,0,5333
445,23.66,15,240,239,3,80.00,150.00,200.00,99.02,98.38,0,23.67,12.00,0,0,43,23,4,5352
446,23.71,15,233,236,3,80.00,150.00,200.00,98.92,98.22,0,23.73,11.84,0,0,31,17,0,5369
447,23.77,15,225,236,3,80.00,150.00,200.00,97.94,98.48,0,23.78,11.89,0,0,39,20,0,5389
448,23.82,15,235,238,3,80.00,150.00,200.00,99.18,98.13,0,23.83,11.95,0,0,33,12,2,5399
449,23.87,15,234,239,3,80.00,150.00,200.00,98.89,98.94,0,23.89,12.00,0,0,26,11,1,5409
450,23.93,15,227,238,3,80.00,150.00,200.00,98.84,98.55,0,23.94,12.00,0,0,36,17,1,5425
451,23.98,15,228,237,3,80.00,150.00,200.00,99.09,98.38,0,23.99,12.00,0,0,35,17,0,5442
452,24.03,15,226,236,3,80.00,150.00,200.00,99.13,97.47,0,24.05,12.00,0,0,35,14,1,5455
453,24.09,15,224,235,3,80.00,150.00,200.00,98.38,97.71,0,24.10,12.00,0,0,26,16,0,5471
454,24.14,15,222,234,3,80.00,150.00,200.00,98.58,98.01,0,24.15,12.00,0,0,29,13,0,5484
455,24.19,15,229,235,3,80.00,150.00,200.00,98.88,99.03,0,24.21,11.95,0,0,32,19,2,5501
456,24.25,15,224,235,3,80.00,150.00,200.00,98.93,98.49,0,24.26,12.00,0,0,29,12,0,5513
457,24.30,15,230,236,3,80.00,150.00,200.00,98.69,98.01,0,24.31,12.00,0,0,31,17,2,5528
458,24.35,15,226,236,3,80.00,150.00,200.00,99.20,98.61,0,24.37,12.00,0,0,32,16,2,5542
459,24.41,15,227,237,3,80.00,150.00,200.00,98.84,98.36,0,24.42,11.92,0,0,30,16,4,5554
460,24.46,15,228,238,3,80.00,150.00,200.00,98.79,99.25,0,24.47,11.97,0,0,33,12,1,5565
461,24.51,15,236,238,3,80.00,150.00,200.00,99.27,98.98,0,24.53,12.00,0,0,34,15,1,5579
462,24.57,15,237,239,3,80.00,150.00,200.00,98.77,98.36,0,24.58,11.97,0,0,26,13,2,5590
463,24.62,15,240,239,3,80.00,150.00,200.00,97.18,97.79,0,24.63,11.95,0,0,28,16,1,5605
464,24.67,15,242,239,3,80.00,150.00,200.00,99.18,97.37,0,24.69,12.00,0,0,33,22,0,5627
465,24.73,15,244,240,3,80.00,150.00,200.00,98.92,97.25,0,24.74,12.00,0,0,35,17,3,5641
466,24.78,15,253,239,3,80.00,150.00,200.00,98.66,99.03,0,24.79,12.00,0,0,29,17,1,5657
467,24.83,15,248,237,3,80.00,150.00,200.00,99.12,99.35,0,24.85,11.97,0,0,33,14,0,5671
468,24.89,15,249,236,3,80.00,150.00,200.00,99.15,98.53,0,24.90,12.00,0,0,33,21,1,5691
469,24.94,15,243,234,3,80.00,150.00,200.00,98.68,97.99,0,24.95,12.00,0,0,30,15,0,5706
470,24.99,15,244,232,3,80.00,150.00,200.00,98.93,98.42,0,25.01,12.00,0,0,27,8,0,5714
471,25.05,15,246,232,3,80.00,150.00,200.00,98.98,99.27,0,25.06,12.00,0,0,32,14,2,5726
472,25.10,15,245,229,3,80.00,150.00,200.00,99.09,98.71,0,25.11,11.97,0,0,32,11,0,5737
473,25.15,15,245,231,3,80.00,150.00,200.00,98.86,98.36,0,25.17,11.92,0,0,27,11,4,5744
474,25.21,15,240,231,3,80.00,150.00,200.00,98.53,98.28,0,25.22,11.97,0,0,29,19,0,5763
475,25.26,15,238,229,3,80.00,150.00,200.00,98.82,98.22,0,25.27,11.97,0,0,31,16,0,5779
476,25.31,15,230,229,3,80.00,150.00,200.00,99.19,99.16,0,25.33,11.95,0,0,31,17,1,5795
477,25.37,15,244,230,3,80.00,150.00,200.00,99.19,99.47,0,25.38,12.00,0,0,39,17,1,5811
478,25.44,15,229,231,3,80.00,150.00,200.00,98.79,98.39,0,25.46,11.92,0,0,41,23,2,5832
479,25.50,15,234,232,3,80.00,150.00,200.00,97.43,98.84,0,25.51,12.00,0,0,33,18,1,5849
480,25.55,15,228,231,3,80.00,150.00,200.00,93.61,98.70,0,25.57,11.97,0,0,32,11,1,5859
481,25.61,15,233,231,3,80.00,150.00,200.00,98.81,97.82,0,25.62,11.95,0,0,32,15,1,5873
482,25.66,15,251,231,3,80.00,150.00,200.00,98.91,98.57,0,25.67,12.00,0,0,27,9,0,5882
483,25.71,15,248,230,3,80.00,150.00,200.00,99.23,99.40,0,25.73,11.97,0,0,33,13,1,5894
484,25.77,15,240,230,3,80.00,150.00,200.00,98.76,98.83,0,25.78,12.00,0,0,31,14,1,5907
485,25.82,15,248,232,3,80.00,150.00,200.00,99.00,99.06,0,25.83,12.00,0,0,26,17,3,5921
486,25.87,15,243,230,3,80.00,150.00,200.00,99.13,99.28,0,25.89,11.92,0,0,31,17,0,5938
487,25.93,15,246,230,3,80.00,150.00,200.00,99.37,99.13,0,25.94,11.97,0,0,30,14,0,5952
