epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
112,13,20,15,52.89,99.04,500.07,2,59.45,0,0,2
113,13,21,15,52.89,99.04,500.07,2,59.98,0,0,1
114,13,19,15,52.89,99.04,500.07,2,60.52,0,0,3
115,13,12,15,52.89,99.04,500.07,2,61.05,0,0,8
116,14,13,15,52.83,99.62,500.79,2,61.58,1,0,3
117,14,14,15,52.83,99.62,500.79,2,62.12,0,0,0
118,15,12,15,52.64,99.17,501.77,2,62.65,1,0,3
119,15,10,15,52.64,99.17,501.77,2,63.18,0,0,3
120,15,13,15,52.64,99.17,501.77,2,63.72,0,0,1
121,15,14,15,52.64,99.17,501.77,2,64.25,0,0,1
122,15,13,15,52.64,99.17,501.77,2,64.78,0,0,3
123,15,11,15,52.64,99.17,501.77,2,65.32,0,0,3
124,15,12,15,52.64,99.17,501.77,2,65.85,0,0,1
125,15,12,15,52.64,99.17,501.77,2,66.38,0,0,2
126,15,14,15,52.64,99.17,501.77,2,66.92,0,0,1
127,15,15,15,52.64,99.17,501.77,2,67.45,0,0,1
128,15,16,15,52.64,99.17,501.77,2,67.98,0,0,1
129,15,12,15,52.64,99.17,501.77,2,68.52,0,0,5
130,15,9,15,52.64,99.17,501.77,2,69.05,0,0,4
131,15,11,15,52.64,99.17,501.77,2,69.58,0,0,3
132,15,12,15,52.64,99.17,501.77,2,70.12,0,0,2
133,15,14,15,52.64,99.17,501.77,2,70.65,0,0,1
134,15,13,15,52.64,99.17,501.77,2,71.18,0,0,1
135,15,13,15,52.64,99.17,501.77,2,71.72,0,0,3
136,15,13,15,52.64,99.17,501.77,2,72.25,0,0,1
137,15,13,15,52.64,99.17,501.77,2,72.78,0,0,3
138,15,15,15,52.64,99.17,501.77,2,73.32,0,0,0
139,16,12,15,52.93,98.79,502.39,2,73.85,1,0,5
140,16,11,15,52.93,98.79,502.39,2,74.38,0,0,3
141,16,12,15,52.93,98.79,502.39,2,74.92,0,0,2
142,16,14,15,52.93,98.79,502.39,2,75.45,0,0,0
143,16,15,15,52.93,98.79,502.39,2,75.98,0,0,1
144,15,15,15,52.99,98.23,501.87,2,76.52,0,1,2
145,15,17,15,52.99,98.23,501.87,2,77.05,0,0,0
146,15,18,15,52.99,98.23,501.87,2,77.58,0,0,0
147,15,19,15,52.99,98.23,501.87,2,78.12,0,0,3
148,14,20,15,52.54,98.60,501.22,2,78.65,0,1,3
149,15,14,15,52.84,99.34,501.85,2,79.18,1,0,7
150,15,12,15,52.84,99.34,501.85,2,79.72,0,0,3
151,15,13,15,52.84,99.34,501.85,2,80.25,0,0,0
152,15,11,15,52.84,99.34,501.85,2,80.78,0,0,2
153,15,15,15,52.84,99.34,501.85,2,81.32,0,0,0
154,15,14,15,52.84,99.34,501.85,2,81.85,0,0,3
155,16,13,15,52.66,99.96,501.17,2,82.38,1,0,7
156,16,11,15,52.66,99.96,501.17,2,82.92,0,0,2
157,16,13,15,52.66,99.96,501.17,2,83.45,0,0,0
158,16,16,15,52.66,99.96,501.17,2,83.98,0,0,1
159,16,14,15,52.66,99.96,501.17,2,84.52,0,0,4
160,17,11,15,52.59,101.47,501.34,2,85.05,1,0,4
161,17,13,15,52.59,101.47,501.34,2,85.58,0,0,1
162,17,14,15,52.59,101.47,501.34,2,86.12,0,0,1
163,17,15,15,52.59,101.47,501.34,2,86.65,0,0,1
164,17,16,15,52.59,101.47,501.34,2,87.18,0,0,1
165,16,11,15,52.75,101.56,501.42,2,87.72,0,1,8
166,16,11,15,52.75,101.56,501.42,2,88.25,0,0,3
167,17,8,15,52.09,101.44,501.13,2,88.78,1,0,6
168,17,9,15,52.09,101.44,501.13,2,89.32,0,0,0
169,17,10,15,52.09,101.44,501.13,2,89.85,0,0,2
170,17,12,15,52.09,101.44,501.13,2,90.38,0,0,0
171,17,13,15,52.09,101.44,501.13,2,90.92,0,0,2
172,17,9,15,52.09,101.44,501.13,2,91.45,0,0,5
173,17,7,15,52.09,101.44,501.13,2,91.98,0,0,3
174,18,8,15,52.05,100.49,500.11,2,92.52,1,0,5
175,18,8,15,52.05,100.49,500.11,2,93.05,0,0,0
176,18,11,15,52.05,100.49,500.11,2,93.58,0,0,0
177,18,11,15,52.05,100.49,500.11,2,94.12,0,0,3
178,19,12,15,52.01,101.12,500.69,2,94.65,1,0,3
179,19,13,15,52.01,101.12,500.69,2,95.18,0,0,1
180,19,12,15,52.01,101.12,500.69,2,95.72,0,0,3
181,19,13,15,52.01,101.12,500.69,2,96.25,0,0,2
182,19,13,15,52.01,101.12,500.69,2,96.78,0,0,1
183,18,14,15,52.11,100.67,501.23,2,97.32,0,1,2
184,18,16,15,52.11,100.67,501.23,2,97.85,0,0,1
185,18,15,15,52.11,100.67,501.23,2,98.38,0,0,4
186,18,13,15,52.11,100.67,501.23,2,98.92,0,0,2
187,19,11,15,53.08,100.08,501.27,3,99.45,1,0,4
188,19,14,15,53.08,100.08,501.27,3,99.98,0,0,3
189,20,10,15,53.29,100.78,502.33,3,100.52,1,0,4
190,20,6,15,53.29,100.78,502.33,3,101.05,0,0,6
191,20,6,15,53.29,100.78,502.33,3,101.58,0,0,2
192,20,8,15,53.29,100.78,502.33,3,102.12,0,0,2
193,20,8,15,53.29,100.78,502.33,3,102.65,0,0,4
194,20,7,15,53.29,100.78,502.33,3,103.18,0,0,2
195,20,7,15,53.29,100.78,502.33,3,103.72,0,0,2
196,20,7,15,53.29,100.78,502.33,3,104.25,0,0,2
197,20,7,15,53.29,100.78,502.33,3,104.78,0,0,2
198,20,5,15,53.29,100.78,502.33,3,105.32,0,0,5
199,20,6,15,53.29,100.78,502.33,3,105.85,0,0,3
200,20,8,15,53.29,100.78,502.33,3,106.38,0,0,0
201,20,8,15,53.29,100.78,502.33,3,106.92,0,0,3
202,20,6,15,53.29,100.78,502.33,3,107.45,0,0,3
203,20,6,15,53.29,100.78,502.33,3,107.98,0,0,0
204,20,6,15,53.29,100.78,502.33,3,108.52,0,0,1
205,20,6,15,53.29,100.78,502.33,3,109.05,0,0,4
206,19,11,15,53.41,100.16,501.87,3,109.58,0,1,1
207,19,10,15,53.41,100.16,501.87,3,110.12,0,0,4
208,19,8,15,53.41,100.16,501.87,3,110.65,0,0,2
209,19,7,15,53.41,100.16,501.87,3,111.18,0,0,2
210,19,8,15,53.41,100.16,501.87,3,111.72,0,0,3
211,19,9,15,53.41,100.16,501.87,3,112.25,0,0,3
212,19,13,15,53.41,100.16,501.87,3,112.78,0,0,1
213,19,10,15,53.41,100.16,501.87,3,113.32,0,0,4
214,19,10,15,53.41,100.16,501.87,3,113.85,0,0,1
215,19,12,15,53.41,100.16,501.87,3,114.38,0,0,1
216,19,13,15,53.41,100.16,501.87,3,114.92,0,0,1
217,19,15,15,53.41,100.16,501.87,3,115.45,0,0,1
218,19,13,15,53.41,100.16,501.87,3,115.98,0,0,4
219,19,13,15,53.41,100.16,501.87,3,116.52,0,0,1
220,19,14,15,53.41,100.16,501.87,3,117.05,0,0,3
221,19,15,15,53.41,100.16,501.87,3,117.58,0,0,2
222,19,13,15,53.41,100.16,501.87,3,118.12,0,0,2
223,19,15,15,53.41,100.16,501.87,3,118.65,0,0,0
224,19,15,15,53.41,100.16,501.87,3,119.18,0,0,4
225,19,11,15,53.41,100.16,501.87,3,119.72,0,0,5
226,19,12,15,53.41,100.16,501.87,3,120.25,0,0,2
227,19,11,15,53.41,100.16,501.87,3,120.78,0,0,3
228,19,11,15,53.41,100.16,501.87,3,121.32,0,0,1
229,19,11,15,53.41,100.16,501.87,3,121.85,0,0,3
230,19,12,15,53.41,100.16,501.87,3,122.38,0,0,1
231,19,14,15,53.41,100.16,501.87,3,122.92,0,0,2
232,19,8,15,53.41,100.16,501.87,3,123.45,0,0,8
233,19,8,15,53.41,100.16,501.87,3,123.98,0,0,2
234,19,8,15,53.41,100.16,501.87,3,124.52,0,0,2
235,19,8,15,53.41,100.16,501.87,3,125.05,0,0,3
236,19,9,15,53.41,100.16,501.87,3,125.58,0,0,1
237,18,12,15,53.60,100.17,501.97,3,126.12,0,1,1
238,18,9,15,53.60,100.17,501.97,3,126.65,0,0,3
239,18,13,15,53.60,100.17,501.97,3,127.18,0,0,0
240,18,14,15,53.60,100.17,501.97,3,127.72,0,0,3
241,18,11,15,53.60,100.17,501.97,3,128.25,0,0,4
242,18,12,15,53.60,100.17,501.97,3,128.78,0,0,0
243,18,12,15,53.60,100.17,501.97,3,129.32,0,0,1
244,18,16,15,53.60,100.17,501.97,3,129.85,0,0,2
245,18,16,15,53.60,100.17,501.97,3,130.38,0,0,3
246,18,13,15,53.60,100.17,501.97,3,130.92,0,0,3
247,18,10,15,53.60,100.17,501.97,3,131.45,0,0,3
248,18,14,15,53.60,100.17,501.97,3,131.98,0,0,0
249,19,9,15,53.21,101.04,502.43,3,132.52,1,0,6
250,19,10,15,53.21,101.04,502.43,3,133.05,0,0,3
251,19,11,15,53.21,101.04,502.43,3,133.58,0,0,2
252,19,13,15,53.21,101.04,502.43,3,134.12,0,0,0
253,19,11,15,53.21,101.04,502.43,3,134.65,0,0,2
254,19,12,15,53.21,101.04,502.43,3,135.18,0,0,1
255,19,13,15,53.21,101.04,502.43,3,135.72,0,0,2
256,19,12,15,53.21,101.04,502.43,3,136.25,0,0,3
257,19,9,15,53.21,101.04,502.43,3,136.78,0,0,4
258,19,11,15,53.21,101.04,502.43,3,137.32,0,0,1
259,19,11,15,53.21,101.04,502.43,3,137.85,0,0,2
260,19,14,15,53.21,101.04,502.43,3,138.38,0,0,1
261,19,13,15,53.21,101.04,502.43,3,138.92,0,0,1
262,18,11,15,52.25,101.69,502.46,2,139.45,0,1,4
263,18,12,15,52.25,101.69,502.46,2,139.98,0,0,1
264,17,14,15,51.96,100.96,501.27,2,140.52,0,1,0
265,17,13,15,51.96,100.96,501.27,2,141.05,0,0,3
266,17,17,15,51.96,100.96,501.27,2,141.58,0,0,1
267,17,15,15,51.96,100.96,501.27,2,142.12,0,0,5
268,17,13,15,51.96,100.96,501.27,2,142.65,0,0,2
269,17,14,15,51.96,100.96,501.27,2,143.18,0,0,2
270,17,14,15,51.96,100.96,501.27,2,143.72,0,0,0
271,17,15,15,51.96,100.96,501.27,2,144.25,0,0,2
272,17,15,15,51.96,100.96,501.27,2,144.78,0,0,4
273,18,13,15,51.77,100.31,500.43,2,145.32,1,0,4
274,18,11,15,51.77,100.31,500.43,2,145.85,0,0,2
275,18,11,15,51.77,100.31,500.43,2,146.38,0,0,2
276,18,11,15,51.77,100.31,500.43,2,146.92,0,0,3
277,18,12,15,51.77,100.31,500.43,2,147.45,0,0,0
278,18,13,15,51.77,100.31,500.43,2,147.98,0,0,3
279,19,13,15,52.12,100.37,501.82,2,148.52,1,0,2
280,19,11,15,52.12,100.37,501.82,2,149.05,0,0,3
281,19,11,15,52.12,100.37,501.82,2,149.58,0,0,2
282,20,6,15,52.46,100.54,503.16,2,150.12,1,0,7
283,20,7,15,52.46,100.54,503.16,2,150.65,0,0,1
284,20,6,15,52.46,100.54,503.16,2,151.18,0,0,2
285,20,7,15,52.46,100.54,503.16,2,151.72,0,0,2
286,20,8,15,52.46,100.54,503.16,2,152.25,0,0,3
287,20,8,15,52.46,100.54,503.16,2,152.78,0,0,2
288,20,11,15,52.46,100.54,503.16,2,153.32,0,0,2
289,20,5,15,52.46,100.54,503.16,2,153.85,0,0,8
290,20,5,15,52.46,100.54,503.16,2,154.38,0,0,1
291,20,5,15,52.46,100.54,503.16,2,154.92,0,0,3
292,20,9,15,52.46,100.54,503.16,2,155.45,0,0,0
293,20,8,15,52.46,100.54,503.16,2,155.98,0,0,3
294,20,5,15,52.46,100.54,503.16,2,156.52,0,0,4
295,20,7,15,52.46,100.54,503.16,2,157.05,0,0,3
296,20,6,15,52.46,100.54,503.16,2,157.58,0,0,5
297,20,5,15,52.46,100.54,503.16,2,158.12,0,0,3
298,21,5,15,52.12,100.38,502.16,2,158.65,1,0,1
299,21,5,15,52.12,100.38,502.16,2,159.18,0,0,2
300,22,6,15,52.33,100.62,502.10,2,159.72,1,0,1
301,22,9,15,52.33,100.62,502.10,2,160.25,0,0,1
302,22,6,15,52.33,100.62,502.10,2,160.78,0,0,4
303,22,6,15,52.33,100.62,502.10,2,161.32,0,0,3
304,22,5,15,52.33,100.62,502.10,2,161.85,0,0,4
305,22,6,15,52.33,100.62,502.10,2,162.38,0,0,1
306,22,6,15,52.33,100.62,502.10,2,162.92,0,0,1
307,22,8,15,52.33,100.62,502.10,2,163.45,0,0,3
308,22,8,15,52.33,100.62,502.10,2,163.98,0,0,3
309,22,8,15,52.33,100.62,502.10,2,164.52,0,0,2
310,22,7,15,52.33,100.62,502.10,2,165.05,0,0,3
311,22,8,15,52.33,100.62,502.10,2,165.58,0,0,2
312,22,7,15,52.33,100.62,502.10,2,166.12,0,0,2
313,22,6,15,52.33,100.62,502.10,2,166.65,0,0,3
314,22,10,15,52.33,100.62,502.10,2,167.18,0,0,0
315,22,9,15,52.33,100.62,502.10,2,167.72,0,0,5
316,22,4,15,52.33,100.62,502.10,2,168.25,0,0,5
317,22,4,15,52.33,100.62,502.10,2,168.78,0,0,3
318,22,5,15,52.33,100.62,502.10,2,169.32,0,0,2
319,22,3,15,52.33,100.62,502.10,2,169.85,0,0,3
320,22,3,15,52.33,100.62,502.10,2,170.38,0,0,3
321,22,4,15,52.33,100.62,502.10,2,170.92,0,0,4
322,24,1,15,52.07,100.89,501.74,3,171.45,2,0,3
323,24,4,15,52.07,100.89,501.74,3,171.98,0,0,0
324,24,6,15,52.07,100.89,501.74,3,172.52,0,0,1
325,24,4,15,52.07,100.89,501.74,3,173.05,0,0,4
326,23,3,15,51.80,100.87,500.65,3,173.58,0,1,4
327,23,4,15,51.80,100.87,500.65,3,174.12,0,0,0
328,23,4,15,51.80,100.87,500.65,3,174.65,0,0,3
329,22,6,15,51.88,101.23,499.97,3,175.18,0,1,0
330,22,8,15,51.88,101.23,499.97,3,175.72,0,0,2
331,22,6,15,51.88,101.23,499.97,3,176.25,0,0,5
332,22,7,15,51.88,101.23,499.97,3,176.78,0,0,1
333,22,2,15,51.88,101.23,499.97,3,177.32,0,0,7
334,22,3,15,51.88,101.23,499.97,3,177.85,0,0,0
335,23,4,15,51.82,100.63,499.11,3,178.38,1,0,4
336,23,4,15,51.82,100.63,499.11,3,178.92,0,0,4
337,23,4,15,51.82,100.63,499.11,3,179.45,0,0,2
338,24,3,15,52.16,100.23,498.62,3,179.98,1,0,3
339,24,4,15,52.16,100.23,498.62,3,180.52,0,0,2
340,24,3,15,52.16,100.23,498.62,3,181.05,0,0,3
341,24,4,15,52.16,100.23,498.62,3,181.58,0,0,2
342,23,3,15,52.19,100.92,499.31,3,182.12,0,1,5
343,23,4,15,52.19,100.92,499.31,3,182.65,0,0,2
344,23,3,15,52.19,100.92,499.31,3,183.18,0,0,2
345,23,3,15,52.19,100.92,499.31,3,183.72,0,0,4
346,23,3,15,52.19,100.92,499.31,3,184.25,0,0,5
347,23,6,15,52.19,100.92,499.31,3,184.78,0,0,0
348,23,3,15,52.19,100.92,499.31,3,185.32,0,0,6
349,23,1,15,52.19,100.92,499.31,3,185.85,0,0,2
350,23,2,15,52.19,100.92,499.31,3,186.38,0,0,0
351,23,5,15,52.19,100.92,499.31,3,186.92,0,0,0
352,23,8,15,52.19,100.92,499.31,3,187.45,0,0,3
353,23,9,15,52.19,100.92,499.31,3,187.98,0,0,2
354,23,8,15,52.19,100.92,499.31,3,188.52,0,0,3
355,24,6,15,51.72,100.71,499.56,3,189.05,1,0,3
356,24,4,15,51.72,100.71,499.56,3,189.58,0,0,3
357,23,6,15,51.40,100.58,498.30,3,190.12,0,1,2
358,23,6,15,51.40,100.58,498.30,3,190.65,0,0,3
359,24,4,15,51.09,101.03,497.60,3,191.18,1,0,4
360,24,6,15,51.09,101.03,497.60,3,191.72,0,0,1
361,24,8,15,51.09,101.03,497.60,3,192.25,0,0,1
362,24,7,15,51.09,101.03,497.60,3,192.78,0,0,4
363,23,8,15,51.34,101.20,498.26,3,193.32,0,1,2
364,23,4,15,51.34,101.20,498.26,3,193.85,0,0,4
365,23,7,15,51.34,101.20,498.26,3,194.38,0,0,0
366,22,11,15,50.95,101.66,498.75,3,194.92,0,1,1
367,22,11,15,50.95,101.66,498.75,3,195.45,0,0,2
368,22,7,15,50.95,101.66,498.75,3,195.98,0,0,5
369,22,9,15,50.95,101.66,498.75,3,196.52,0,0,1
370,22,7,15,50.95,101.66,498.75,3,197.05,0,0,2
371,21,8,15,50.66,101.28,498.18,3,197.58,0,1,0
372,21,9,15,50.66,101.28,498.18,3,198.12,0,0,1
373,21,12,15,50.66,101.28,498.18,3,198.65,0,0,1
374,20,13,15,51.14,101.56,497.82,3,199.18,0,1,2
375,20,12,15,51.14,101.56,497.82,3,199.72,0,0,4
376,20,7,15,51.14,101.56,497.82,3,200.25,0,0,6
377,20,7,15,51.14,101.56,497.82,3,200.78,0,0,2
378,20,10,15,51.14,101.56,497.82,3,201.32,0,0,1
379,20,7,15,51.14,101.56,497.82,3,201.85,0,0,4
380,20,10,15,51.14,101.56,497.82,3,202.38,0,0,0
381,20,9,15,51.14,101.56,497.82,3,202.92,0,0,2
382,20,11,15,51.14,101.56,497.82,3,203.45,0,0,2
383,21,11,15,51.55,102.66,497.20,3,203.98,1,0,3
384,21,10,15,51.55,102.66,497.20,3,204.52,0,0,2
385,21,12,15,51.55,102.66,497.20,3,205.05,0,0,1
386,21,14,15,51.55,102.66,497.20,3,205.58,0,0,2
387,20,12,15,51.94,102.23,497.99,3,206.12,0,1,3
388,20,10,15,51.94,102.23,497.99,3,206.65,0,0,2
389,20,11,15,51.94,102.23,497.99,3,207.18,0,0,2
390,20,13,15,51.94,102.23,497.99,3,207.72,0,0,1
391,18,14,15,52.13,103.17,498.87,3,208.25,0,2,2
392,18,13,15,52.13,103.17,498.87,3,208.78,0,0,3
393,18,10,15,52.13,103.17,498.87,3,209.32,0,0,4
394,18,13,15,52.13,103.17,498.87,3,209.85,0,0,1
395,18,13,15,52.13,103.17,498.87,3,210.38,0,0,2
396,18,14,15,52.13,103.17,498.87,3,210.92,0,0,2
397,18,13,15,52.13,103.17,498.87,3,211.45,0,0,1
398,18,14,15,52.13,103.17,498.87,3,211.98,0,0,2
399,18,13,15,52.13,103.17,498.87,3,212.52,0,0,2
400,18,15,15,52.13,103.17,498.87,3,213.05,0,0,1
401,18,16,15,52.13,103.17,498.87,3,213.58,0,0,1
402,18,14,15,52.13,103.17,498.87,3,214.12,0,0,3
403,18,13,15,52.13,103.17,498.87,3,214.65,0,0,5
404,18,12,15,52.13,103.17,498.87,3,215.18,0,0,2
405,18,11,15,52.13,103.17,498.87,3,215.72,0,0,2
406,19,13,15,52.24,103.16,497.70,3,216.25,1,0,1
407,19,12,15,52.24,103.16,497.70,3,216.78,0,0,3
408,19,13,15,52.24,103.16,497.70,3,217.32,0,0,2
409,19,12,15,52.24,103.16,497.70,3,217.85,0,0,2
410,19,13,15,52.24,103.16,497.70,3,218.38,0,0,2
411,19,13,15,52.24,103.16,497.70,3,218.92,0,0,1
412,19,12,15,52.24,103.16,497.70,3,219.45,0,0,1
413,19,14,15,52.24,103.16,497.70,3,219.98,0,0,2
414,20,14,15,51.92,104.41,497.49,3,220.52,1,0,2
415,20,15,15,51.92,104.41,497.49,3,221.05,0,0,2
416,20,14,15,51.92,104.41,497.49,3,221.58,0,0,2
417,21,12,15,52.15,104.63,498.46,3,222.12,1,0,4
418,21,12,15,52.15,104.63,498.46,3,222.65,0,0,1
419,21,15,15,52.15,104.63,498.46,3,223.18,0,0,1
420,21,14,15,52.15,104.63,498.46,3,223.72,0,0,3
421,21,15,15,52.15,104.63,498.46,3,224.25,0,0,1
422,21,13,15,52.15,104.63,498.46,3,224.78,0,0,3
423,22,13,15,52.38,104.35,499.05,3,225.32,1,0,1
424,22,13,15,52.38,104.35,499.05,3,225.85,0,0,2
425,21,14,15,52.36,104.47,499.47,3,226.38,0,1,2
426,21,12,15,52.36,104.47,499.47,3,226.92,0,0,5
427,21,11,15,52.36,104.47,499.47,3,227.45,0,0,2
428,21,10,15,52.36,104.47,499.47,3,227.98,0,0,2
429,21,11,15,52.36,104.47,499.47,3,228.52,0,0,1
430,21,9,15,52.36,104.47,499.47,3,229.05,0,0,3
431,21,11,15,52.36,104.47,499.47,3,229.58,0,0,2
432,21,10,15,52.36,104.47,499.47,3,230.12,0,0,3
433,21,8,15,52.36,104.47,499.47,3,230.65,0,0,4
434,21,8,15,52.36,104.47,499.47,3,231.18,0,0,1
