epoch,year,population,food,bushes,water,avg_speed,avg_vision,avg_reproduction,avg_hunger,avg_thirst,max_generation,oldest_age,oldest_bush_age,births,deaths,food_eaten,seeds_found,seeds_planted,seeds_held
155,8.00,16,153,162,3,80.00,150.00,200.00,98.91,98.29,0,8.00,8.00,0,0,25,13,4,725
156,8.06,16,155,163,3,80.00,150.00,200.00,99.15,98.12,0,8.05,8.05,0,0,22,11,1,735
157,8.11,16,167,164,3,80.00,150.00,200.00,98.61,98.53,0,8.11,8.11,0,0,17,6,1,740
158,8.16,16,162,166,3,80.00,150.00,200.00,98.31,98.37,0,8.16,8.16,0,0,17,10,2,748
159,8.21,16,162,166,3,80.00,150.00,200.00,97.36,98.44,0,8.21,8.21,0,0,14,8,0,756
160,8.26,16,168,167,3,80.00,150.00,200.00,98.78,97.87,0,8.26,8.26,0,0,21,8,1,763
161,8.31,16,163,168,3,80.00,150.00,200.00,98.79,98.45,0,8.31,8.31,0,0,21,12,1,774
162,8.37,16,183,170,3,80.00,150.00,200.00,98.39,98.96,0,8.36,8.36,0,0,16,6,2,778
163,8.42,16,182,171,3,80.00,150.00,200.00,99.16,98.42,0,8.42,8.42,0,0,26,17,1,794
164,8.47,16,185,172,3,80.00,150.00,200.00,98.78,98.92,0,8.47,8.47,0,0,20,8,1,801
165,8.52,16,176,172,3,80.00,150.00,200.00,99.03,98.63,0,8.52,8.52,0,0,25,16,0,817
166,8.57,16,179,173,3,80.00,150.00,200.00,98.63,98.65,0,8.57,8.57,0,0,16,4,1,820
167,8.62,16,180,175,3,80.00,150.00,200.00,98.97,98.82,0,8.62,8.62,0,0,28,15,2,833
168,8.68,16,188,175,3,80.00,150.00,200.00,98.65,98.81,0,8.67,8.67,0,0,23,11,0,844
169,8.73,16,186,178,3,80.00,150.00,200.00,98.46,98.66,0,8.73,8.73,0,0,25,16,3,857
170,8.78,16,182,178,3,80.00,150.00,200.00,98.42,97.51,0,8.78,8.78,0,0,16,7,0,864
171,8.83,16,183,179,3,80.00,150.00,200.00,98.66,98.14,0,8.83,8.83,0,0,24,12,1,875
172,8.88,16,190,180,3,80.00,150.00,200.00,98.58,98.22,0,8.88,8.88,0,0,19,8,1,882
173,8.93,16,194,180,3,80.00,150.00,200.00,96.63,98.06,0,8.93,8.93,0,0,15,7,0,889
174,8.99,15,192,184,3,80.00,150.00,200.00,99.08,99.09,0,8.98,8.98,0,1,30,13,4,845
175,9.04,15,199,186,3,80.00,150.00,200.00,98.83,98.71,0,9.04,9.04,0,0,24,10,2,853
176,9.09,15,201,186,3,80.00,150.00,200.00,98.87,98.76,0,9.09,9.09,0,0,22,8,0,861
177,9.14,15,203,188,3,80.00,150.00,200.00,98.72,99.27,0,9.14,9.14,0,0,20,9,2,868
178,9.19,15,201,190,3,80.00,150.00,200.00,99.14,98.68,0,9.19,9.19,0,0,28,16,2,882
179,9.24,15,203,192,3,80.00,150.00,200.00,99.08,98.50,0,9.24,9.24,0,0,21,9,2,889
180,9.30,15,211,194,3,80.00,150.00,200.00,98.98,98.74,0,9.29,9.29,0,0,21,10,2,897
181,9.35,15,210,196,3,80.00,150.00,200.00,99.19,99.14,0,9.35,9.35,0,0,24,12,2,907
182,9.40,15,215,196,3,80.00,150.00,200.00,99.02,98.75,0,9.40,9.40,0,0,23,11,0,918
183,9.45,15,219,198,3,80.00,150.00,200.00,98.79,98.65,0,9.45,9.45,0,0,20,10,2,926
184,9.50,15,221,198,3,80.00,150.00,200.00,99.14,98.96,0,9.50,9.50,0,0,25,16,0,942
185,9.55,15,223,198,3,80.00,150.00,200.00,99.19,99.17,0,9.55,9.55,0,0,25,16,0,958
186,9.61,15,227,199,3,80.00,150.00,200.00,98.53,98.51,0,9.60,9.60,0,0,18,10,1,967
187,9.66,15,227,199,3,80.00,150.00,200.00,98.69,98.32,0,9.66,9.66,0,0,21,12,0,979
188,9.71,15,226,199,3,80.00,150.00,200.00,98.50,98.06,0,9.71,9.71,0,0,21,11,0,990
189,9.76,15,237,199,3,80.00,150.00,200.00,98.29,98.04,0,9.76,9.76,0,0,24,12,0,1002
190,9.81,15,235,200,3,80.00,150.00,200.00,98.32,97.53,0,9.81,9.81,0,0,27,11,1,1012
191,9.86,15,239,200,3,80.00,150.00,200.00,98.20,97.24,0,9.86,9.86,0,0,27,16,0,1028
192,9.92,15,233,200,3,80.00,150.00,200.00,97.52,96.66,0,9.91,9.91,0,0,19,6,0,1034
193,9.97,15,233,200,3,80.00,150.00,200.00,97.39,99.03,0,9.97,9.97,0,0,21,12,0,1046
194,10.02,15,232,201,3,80.00,150.00,200.00,98.78,99.06,0,10.02,10.02,0,0,25,14,1,1059
195,10.07,15,242,202,3,80.00,150.00,200.00,99.31,98.99,0,10.07,10.07,0,0,27,9,1,1067
196,10.12,15,246,205,3,80.00,150.00,200.00,98.89,98.71,0,10.12,10.12,0,0,25,13,3,1077
197,10.17,15,249,205,3,80.00,150.00,200.00,98.51,98.66,0,10.17,10.17,0,0,22,13,0,1090
198,10.23,15,248,208,3,80.00,150.00,200.00,99.34,99.02,0,10.22,10.22,0,0,28,14,3,1101
199,10.28,15,252,210,3,80.00,150.00,200.00,99.08,98.95,0,10.28,10.28,0,0,23,9,2,1108
200,10.33,15,249,210,3,80.00,150.00,200.00,99.03,98.93,0,10.33,10.33,0,0,30,15,0,1123
201,10.38,15,246,210,3,80.00,150.00,200.00,98.89,98.58,0,10.38,10.38,0,0,25,12,0,1135
202,10.43,15,255,210,3,80.00,150.00,200.00,98.81,98.46,0,10.43,10.43,0,0,22,9,0,1144
203,10.48,15,255,213,3,80.00,150.00,200.00,99.21,98.88,0,10.48,10.48,0,0,27,12,3,1153
204,10.54,15,264,215,3,80.00,150.00,200.00,98.87,98.44,0,10.53,10.53,0,0,20,7,2,1158
205,10.59,15,260,216,3,80.00,150.00,200.00,98.56,98.61,0,10.59,10.59,0,0,21,13,1,1170
206,10.64,15,264,216,3,80.00,150.00,200.00,98.41,98.39,0,10.64,10.64,0,0,19,9,0,1179
207,10.69,15,267,217,3,80.00,150.00,200.00,99.08,98.67,0,10.69,10.69,0,0,28,11,1,1189
208,10.74,15,271,218,3,80.00,150.00,200.00,98.76,98.32,0,10.74,10.74,0,0,25,12,1,1200
209,10.79,15,280,220,3,80.00,150.00,200.00,98.63,98.90,0,10.79,10.79,0,0,26,9,2,1207
210,10.85,15,273,220,3,80.00,150.00,200.00,99.28,99.23,0,10.84,10.84,0,0,26,11,0,1218
211,10.90,15,273,221,3,80.00,150.00,200.00,99.02,99.31,0,10.90,10.90,0,0,30,14,1,1231
212,10.95,15,267,221,3,80.00,150.00,200.00,98.92,98.65,0,10.95,10.95,0,0,28,13,0,1244
213,11.00,15,266,222,3,80.00,150.00,200.00,94.90,98.64,0,11.00,11.00,0,0,23,14,1,1257
214,11.05,15,262,222,3,80.00,150.00,200.00,99.06,98.57,0,11.05,11.05,0,0,36,24,0,1281
215,11.10,15,266,222,3,80.00,150.00,200.00,98.54,97.94,0,11.10,11.10,0,0,21,11,0,1292
216,11.16,15,268,223,3,80.00,150.00,200.00,99.13,99.10,0,11.15,11.15,0,0,31,21,1,1312
217,11.21,15,269,226,3,80.00,150.00,200.00,98.55,98.41,0,11.21,11.21,0,0,22,10,3,1319
218,11.26,15,271,227,3,80.00,150.00,200.00,99.27,98.41,0,11.26,11.26,0,0,25,16,1,1334
219,11.31,15,264,228,3,80.00,150.00,200.00,99.15,99.12,0,11.31,11.31,0,0,27,12,1,1345
220,11.36,15,268,228,3,80.00,150.00,200.00,99.11,98.52,0,11.36,11.36,0,0,27,11,0,1356
221,11.41,15,267,230,3,80.00,150.00,200.00,98.78,98.60,0,11.41,11.41,0,0,26,12,2,1366
222,11.47,15,265,230,3,80.00,150.00,200.00,99.06,98.91,0,11.46,11.46,0,0,27,14,0,1380
223,11.52,15,276,230,3,80.00,150.00,200.00,98.53,98.38,0,11.52,11.52,0,0,22,7,0,1387
224,11.57,15,284,231,3,80.00,150.00,200.00,98.99,99.34,0,11.57,11.57,0,0,30,19,1,1405
225,11.62,15,275,233,3,80.00,150.00,200.00,99.13,98.76,0,11.62,11.62,0,0,31,20,2,1423
226,11.67,15,279,234,3,80.00,150.00,200.00,99.34,98.80,0,11.67,11.67,0,0,25,13,1,1435
227,11.72,15,285,234,3,80.00,150.00,200.00,98.96,99.06,0,11.72,11.72,0,0,20,7,0,1442
228,11.78,15,289,235,3,80.00,150.00,200.00,98.91,98.90,0,11.77,11.77,0,0,25,14,1,1455
229,11.83,15,293,236,3,80.00,150.00,200.00,99.18,99.09,0,11.83,11.83,0,0,30,18,1,1472
230,11.88,15,288,237,3,80.00,150.00,200.00,97.61,98.38,0,11.88,11.88,0,0,26,15,1,1486
231,11.93,15,289,237,3,80.00,150.00,200.00,99.03,98.66,0,11.93,11.93,0,0,25,12,0,1498
232,11.98,15,292,237,3,80.00,150.00,200.00,99.13,98.64,0,11.98,11.98,0,0,27,12,0,1510
233,12.03,15,254,222,3,80.00,150.00,200.00,99.16,99.05,0,12.03,11.61,0,0,35,14,0,1524
234,12.09,15,246,222,3,80.00,150.00,200.00,99.08,98.68,0,12.08,11.67,0,0,27,15,0,1539
235,12.14,15,250,222,3,80.00,150.00,200.00,98.60,98.86,0,12.14,11.72,0,0,25,12,0,1551
236,12.19,15,252,222,3,80.00,150.00,200.00,98.66,98.45,0,12.19,11.77,0,0,21,9,0,1560
237,12.24,15,256,224,3,80.00,150.00,200.00,98.78,98.64,0,12.24,11.82,0,0,32,15,2,1573
238,12.29,15,259,228,3,80.00,150.00,200.00,98.74,99.01,0,12.29,11.87,0,0,28,13,4,1582
239,12.34,15,258,228,3,80.00,150.00,200.00,98.79,98.55,0,12.34,11.92,0,0,26,16,0,1598
240,12.40,15,257,228,3,80.00,150.00,200.00,99.14,98.90,0,12.39,11.98,0,0,31,15,0,1613
241,12.45,15,255,227,3,80.00,150.00,200.00,99.13,98.72,0,12.45,11.93,0,0,27,17,0,1630
242,12.50,15,264,227,3,80.00,150.00,200.00,99.02,98.51,0,12.50,11.98,0,0,27,13,0,1643
243,12.55,15,259,228,3,80.00,150.00,200.00,98.87,98.78,0,12.55,11.89,0,0,31,17,3,1657
244,12.60,15,265,228,3,80.00,150.00,200.00,98.22,98.41,0,12.60,11.94,0,0,19,9,0,1666
245,12.65,15,262,229,3,80.00,150.00,200.00,98.36,98.08,0,12.65,11.99,0,0,31,20,1,1685
