epoch,population,food,bushes,avg_speed,avg_vision,avg_reproduction,max_generation,oldest_age,births,deaths,food_eaten
1,20,15,15,10.00,50.00,500.00,0,0.50,0,0,0
2,20,15,15,10.00,50.00,500.00,0,1.02,0,0,0
3,20,15,15,10.00,50.00,500.00,0,1.52,0,0,0
4,20,15,15,10.00,50.00,500.00,0,2.03,0,0,0
5,20,18,15,10.00,50.00,500.00,0,2.55,0,0,0
6,20,19,15,10.00,50.00,500.00,0,3.07,0,0,1
7,20,26,15,10.00,50.00,500.00,0,3.57,0,0,0
8,20,29,15,10.00,50.00,500.00,0,4.08,0,0,0
9,20,28,15,10.00,50.00,500.00,0,4.60,0,0,1
10,20,29,15,10.00,50.00,500.00,0,5.12,0,0,0
11,20,31,15,10.00,50.00,500.00,0,5.63,0,0,2
12,20,33,15,10.00,50.00,500.00,0,6.15,0,0,0
13,20,36,15,10.00,50.00,500.00,0,6.67,0,0,0
14,20,41,15,10.00,50.00,500.00,0,7.18,0,0,0
15,20,41,15,10.00,50.00,500.00,0,7.70,0,0,0
16,20,42,15,10.00,50.00,500.00,0,8.22,0,0,0
17,20,42,15,10.00,50.00,500.00,0,8.73,0,0,0
18,20,42,15,10.00,50.00,500.00,0,9.25,0,0,0
19,20,41,15,10.00,50.00,500.00,0,9.77,0,0,3
20,4,40,15,10.00,50.00,500.00,0,10.28,0,16,1
21,4,38,15,10.00,50.00,500.00,0,10.80,0,0,2
22,4,37,15,10.00,50.00,500.00,0,11.32,0,0,1
23,4,36,15,10.00,50.00,500.00,0,11.83,0,0,2
24,4,36,15,10.00,50.00,500.00,0,12.33,0,0,0
25,4,38,15,10.00,50.00,500.00,0,12.85,0,0,0
26,4,37,15,10.00,50.00,500.00,0,13.37,0,0,1
27,4,37,15,10.00,50.00,500.00,0,13.88,0,0,1
28,4,36,15,10.00,50.00,500.00,0,14.40,0,0,1
29,4,36,15,10.00,50.00,500.00,0,14.92,0,0,0
30,4,36,15,10.00,50.00,500.00,0,15.43,0,0,0
31,4,37,15,10.00,50.00,500.00,0,15.95,0,0,0
32,4,36,15,10.00,50.00,500.00,0,16.47,0,0,2
33,4,37,15,10.00,50.00,500.00,0,16.98,0,0,0
34,4,37,15,10.00,50.00,500.00,0,17.50,0,0,0
35,4,36,15,10.00,50.00,500.00,0,18.02,0,0,1
36,4,36,15,10.00,50.00,500.00,0,18.53,0,0,0
37,4,36,15,10.00,50.00,500.00,0,19.05,0,0,0
38,4,38,15,10.00,50.00,500.00,0,19.57,0,0,0
39,4,38,15,10.00,50.00,500.00,0,20.08,0,0,1
40,4,38,15,10.00,50.00,500.00,0,20.60,0,0,0
41,4,37,15,10.00,50.00,500.00,0,21.12,0,0,1
42,4,36,15,10.00,50.00,500.00,0,21.63,0,0,1
43,4,36,15,10.00,50.00,500.00,0,22.15,0,0,0
44,4,36,15,10.00,50.00,500.00,0,22.65,0,0,1
45,4,37,15,10.00,50.00,500.00,0,23.15,0,0,0
46,4,36,15,10.00,50.00,500.00,0,23.67,0,0,2
47,4,36,15,10.00,50.00,500.00,0,24.18,0,0,0
48,3,36,15,10.00,50.00,500.00,0,25.05,0,1,0
49,3,36,15,10.00,50.00,500.00,0,25.58,0,0,0
50,3,37,15,10.00,50.00,500.00,0,26.12,0,0,0
51,3,38,15,10.00,50.00,500.00,0,26.65,0,0,1
52,3,37,15,10.00,50.00,500.00,0,27.18,0,0,1
53,3,36,15,10.00,50.00,500.00,0,27.72,0,0,1
54,3,36,15,10.00,50.00,500.00,0,28.25,0,0,1
55,3,37,15,10.00,50.00,500.00,0,28.78,0,0,0
56,3,37,15,10.00,50.00,500.00,0,29.32,0,0,0
57,3,37,15,10.00,50.00,500.00,0,29.85,0,0,1
58,3,36,15,10.00,50.00,500.00,0,30.38,0,0,1
59,3,36,15,10.00,50.00,500.00,0,30.92,0,0,0
60,3,36,15,10.00,50.00,500.00,0,31.45,0,0,1
61,3,37,15,10.00,50.00,500.00,0,31.98,0,0,1
62,3,37,15,10.00,50.00,500.00,0,32.52,0,0,0
63,3,36,15,10.00,50.00,500.00,0,33.05,0,0,1
64,3,36,15,10.00,50.00,500.00,0,33.58,0,0,0
65,3,37,15,10.00,50.00,500.00,0,34.12,0,0,0
66,3,37,15,10.00,50.00,500.00,0,34.65,0,0,0
67,3,38,15,10.00,50.00,500.00,0,35.18,0,0,1
68,3,38,15,10.00,50.00,500.00,0,35.72,0,0,0
69,3,37,15,10.00,50.00,500.00,0,36.25,0,0,1
70,3,37,15,10.00,50.00,500.00,0,36.78,0,0,0
71,3,36,15,10.00,50.00,500.00,0,37.32,0,0,3
72,3,36,15,10.00,50.00,500.00,0,37.85,0,0,0
73,3,36,15,10.00,50.00,500.00,0,38.38,0,0,1
74,3,36,15,10.00,50.00,500.00,0,38.92,0,0,0
